TITLE = "1.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
59.8411,127.341,12.9657,12.9618,-0.317383,0.830535,1,0.00333321,4.28305,
64.1248,127.341,12.9692,12.9649,-0.331116,0.832209,1,0.00420336,5.31614,
68.4084,127.341,13.5105,13.4993,-0.550842,0.841963,1,0.00548782,5.00593,
72.6921,127.341,13.0521,13.0474,-0.3479,0.865222,1,0.00564879,4.55042,
76.9757,127.341,13.37,13.3677,-0.248718,0.834719,1,0.00739302,4.38305,
81.2593,127.341,14.099,14.0902,-0.497437,0.858673,1,0.00880427,4.64889,
85.543,127.341,13.5382,13.5337,-0.349426,0.872538,1,0.00720322,4.41904,
89.8266,127.341,12.9611,12.9595,-0.204468,0.829495,1,0.00527995,3.91738,
94.1103,127.341,14.0397,14.0379,-0.22583,0.783268,1,0.00625532,3.79823,
98.3939,127.341,14.75,14.7472,-0.288391,0.833818,1,0.00599306,4.83881,
102.678,127.341,16.1314,16.0287,-1.81732,0.807856,1,0.00587243,4.2435,
106.961,127.341,17.7309,17.0419,-4.89502,0.726556,1,0.00608571,3.55824,
111.245,127.341,17.7093,16.045,-7.49512,0.767419,1,0.00364361,2.93963,
115.528,127.341,17.9806,16.0929,-8.02002,0.77864,1,0.00173365,3.6801,
119.812,127.341,17.3812,15.0423,-8.70819,0.762195,1,-5.53439e-05,3.4169,
124.096,127.341,16.8829,14.0264,-9.39636,0.790656,1,-0.000428391,5.01468,
128.379,127.341,15.7944,13.0882,-8.84094,0.778271,1,-0.000267584,4.26808,
132.663,127.341,15.3058,12.407,-8.96301,0.790388,1,0.000510281,4.72742,
136.947,127.341,14,11.6522,-7.76062,0.73242,1,0.000663124,4.5793,
141.23,127.341,13.0943,11.2828,-6.6452,0.68598,1,0.00184058,3.47945,
145.514,127.341,13.7883,11.5215,-7.57446,0.734434,1,0.00297236,3.7209,
149.798,127.341,14.345,11.2956,-8.84247,0.805,1,0.00164869,4.05008,
154.081,127.341,14.1782,10.5164,-9.50928,0.819305,1,-8.52977e-05,3.35636,
158.365,127.341,14.6225,11.4854,-9.04999,0.742179,1,0.00112324,3.90539,
162.648,127.341,13.6593,11.0348,-8.05054,0.723194,1,-0.00107634,3.08644,
166.932,127.341,10.1897,7.96861,-6.35071,0.682992,1,-0.00856369,2.52444,
171.216,127.341,9.65195,8.47339,-4.62189,0.713595,1,1.42434e-05,3.31404,
175.499,127.341,8.93062,8.62502,-2.31628,0.79227,1,0.00237353,4.16444,
179.783,127.341,9.20483,9.05611,-1.64795,0.780817,1,0.00161846,4.19071,
184.067,127.341,9.88283,9.66478,-2.06451,0.779504,1,0.00104788,4.41755,
188.35,127.341,11.0772,10.8666,-2.14996,0.802462,1,0.00137547,4.54569,
192.634,127.341,10.7998,10.7127,-1.36871,0.811299,1,-0.000655648,4.44367,
196.918,127.341,10.6355,10.5701,-1.17798,0.842,1,0.000149418,4.67616,
201.201,127.341,11.1444,11.1166,-0.787354,0.850269,1,0.00129292,3.79931,
205.485,127.341,11.1803,11.1588,-0.692749,0.807744,1,0.00147185,4.04478,
209.769,127.341,10.9926,10.9536,-0.924683,0.815786,1,0.0019873,3.01096,
214.052,127.341,10.3146,10.2634,-1.02692,0.806014,1,-2.14171e-05,3.91292,
218.336,127.341,9.41852,9.37332,-0.921631,0.777304,1,-0.000218287,3.71502,
222.619,127.341,7.43999,7.41466,-0.613403,0.801019,1,-0.000934888,2.81539,
226.903,127.341,6.71563,6.67388,-0.747681,0.814925,1,-0.00245106,2.66722,
231.187,127.341,8.49122,8.48409,-0.3479,0.804911,1,0.000338742,4.17873,
235.47,127.341,8.05376,8.05264,-0.134277,0.790668,1,-0.00192123,3.74983,
239.754,127.341,7.77467,7.77326,-0.14801,0.797098,1,-0.00217728,4.60579,
244.038,127.341,9.7113,9.71019,0.146484,0.7973,1,0,4.11704,
4.15383,123.057,4.72058,4.66648,-0.712585,0.775355,1,-0.0026279,3.79706,
8.43747,123.057,7.24992,7.2309,0.524902,0.743657,1,-0.000414641,3.99408,
12.7211,123.057,6.35911,6.20702,-1.38245,0.700246,1,0.00730292,3.49077,
17.0048,123.057,3.68516,3.60532,-0.762939,0.735128,1,0.00469502,3.41271,
21.2884,123.057,1.78306,1.59679,0.793457,0.78479,1,0.00115526,3.61631,
25.572,123.057,1.75185,0.680272,1.61438,0.753408,1,0.00499216,3.75379,
29.8557,123.057,2.26532,1.87305,1.27411,0.710939,1,0.00885874,3.86147,
34.1393,123.057,6.09387,6.09229,-0.138855,0.706966,1,0.0149092,4.24168,
38.423,123.057,8.87664,8.87567,0.131226,0.775139,1,0.0168998,3.43178,
42.7066,123.057,9.21276,9.21254,-0.0640869,0.761145,1,0.0151633,3.70354,
46.9902,123.057,10.4061,10.4046,-0.180054,0.767659,1,0.0159677,3.33485,
51.2739,123.057,11.0464,11.0461,-0.0732422,0.810808,1,0.012341,3.69543,
55.5575,123.057,11.1479,11.145,0.257874,0.814265,1,0.00774574,4.5724,
59.8411,123.057,11.5356,11.5341,0.184631,0.83467,1,0.00711336,4.54121,
64.1248,123.057,11.1643,11.1617,0.242615,0.806193,1,0.00512418,5.07302,
68.4084,123.057,11.1655,11.1512,0.564575,0.805097,1,0.00324014,4.87628,
72.6921,123.057,10.6568,10.6264,0.804138,0.776048,1,0.00340523,3.76902,
76.9757,123.057,10.2558,10.1948,1.11694,0.74614,1,0.00420023,3.58743,
81.2593,123.057,10.3886,10.3233,1.16272,0.787752,1,0.00241616,3.61586,
85.543,123.057,10.4925,10.4522,0.918579,0.855246,1,0.00337498,4.06023,
89.8266,123.057,10.7141,10.6918,0.691223,0.831423,1,0.00472848,3.29163,
94.1103,123.057,11.3837,11.3543,0.817871,0.773827,1,0.00428414,3.71729,
98.3939,123.057,12.199,12.1723,0.80719,0.798344,1,0.00386529,4.70955,
102.678,123.057,13.5081,13.5074,-0.138855,0.820204,1,0.00317759,4.63998,
106.961,123.057,14.621,14.4412,-2.28577,0.775374,1,0.00343174,3.87418,
111.245,123.057,15.7943,14.484,-6.29883,0.740017,1,0.00260752,3.50687,
115.528,123.057,17.1985,15.3518,-7.75299,0.784232,1,0.0040528,3.37609,
119.812,123.057,17.4023,15.0659,-8.70972,0.767845,1,0.00312486,3.62245,
124.096,123.057,17.393,14.21,-10.0296,0.797881,1,0.00217621,3.94748,
128.379,123.057,16.6674,13.2039,-10.1715,0.831176,1,0.00185669,4.96758,
132.663,123.057,15.7739,12.1884,-10.0128,0.818863,1,0.00122058,4.00723,
136.947,123.057,14.212,11.3677,-8.52966,0.747048,1,-0.000160623,3.97114,
141.23,123.057,12.3643,10.4931,-6.53992,0.69355,1,-0.00126883,3.60613,
145.514,123.057,12.2575,10.2493,-6.72302,0.711069,1,0.000138812,3.92366,
149.798,123.057,13.8074,10.5905,-8.85925,0.781107,1,0.000854982,4.11224,
154.081,123.057,14.268,10.5532,-9.60236,0.795273,1,-0.00194998,4.02914,
158.365,123.057,14.3857,11.0048,-9.26514,0.732,1,-2.13483e-05,3.76172,
162.648,123.057,14.3479,11.493,-8.58917,0.766816,1,-0.000231457,4.7392,
166.932,123.057,13.7994,11.6413,-7.40967,0.729363,1,-0.000642377,3.05456,
171.216,123.057,9.38924,8.46735,-4.05731,0.723655,1,-0.00019988,3.61168,
175.499,123.057,7.9763,7.60708,-2.39868,0.761548,1,-0.00215128,3.49806,
179.783,123.057,8.5975,8.36153,-2.00043,0.748625,1,0.000455044,3.66655,
184.067,123.057,9.48061,9.21551,-2.22626,0.782754,1,0.00309135,3.52701,
188.35,123.057,10.5054,10.2779,-2.17438,0.804708,1,0.00174963,3.93994,
192.634,123.057,11.0727,10.9945,-1.31378,0.851269,1,0.000670441,4.36523,
196.918,123.057,10.5662,10.5059,-1.12762,0.85765,1,0.000153151,4.78279,
201.201,123.057,10.5939,10.5615,-0.828552,0.822991,1,8.1935e-05,4.10486,
205.485,123.057,10.5756,10.5285,-0.996399,0.803872,1,0.00146191,3.31237,
209.769,123.057,10.1717,10.1038,-1.1734,0.802437,1,0.00166997,3.11919,
214.052,123.057,10.323,10.273,-1.01471,0.788212,1,0.000610269,4.55927,
218.336,123.057,9.5291,9.46696,-1.08643,0.766194,1,0.000318256,3.46958,
222.619,123.057,7.85334,7.81362,-0.788879,0.778549,1,5.70051e-05,3.39808,
226.903,123.057,7.76995,7.7287,-0.799561,0.807627,1,0.00161134,3.98183,
231.187,123.057,8.35946,8.33965,-0.575256,0.800846,1,0.00290304,3.78308,
235.47,123.057,8.88706,8.87414,-0.479126,0.817679,1,-0.000530959,4.4833,
239.754,123.057,8.71171,8.71004,-0.170898,0.80716,1,-0.0023204,4.17357,
244.038,123.057,10.4144,10.4104,0.288391,0.803379,1,0,4.05173,
4.15383,118.774,6.08296,5.7989,-1.83716,0.788924,1,0.000366522,3.89943,
8.43747,118.774,7.40932,7.40802,-0.138855,0.756187,1,0.00350925,4.16131,
12.7211,118.774,3.53414,3.09767,-1.70135,0.737816,1,0.00177388,3.04206,
17.0048,118.774,1.61618,1.60358,0.201416,0.896038,1,0.000693641,2.77992,
21.2884,118.774,1.54827,1.1031,1.08643,0.921926,1,0.000369109,2.73289,
25.572,118.774,2.46301,-1.46413,1.98059,0.778845,1,0.00250839,4.15124,
29.8557,118.774,3.07824,-1.95919,2.37427,0.741871,1,0.00560417,4.32977,
34.1393,118.774,1.74621,-0.3361,1.71356,0.722322,1,0.00926323,3.57056,
38.423,118.774,1.85337,1.63007,0.881958,0.720417,1,0.0135486,3.42331,
42.7066,118.774,2.72238,2.69866,0.358582,0.74488,1,0.00938407,3.75088,
46.9902,118.774,3.57243,3.55392,-0.363159,0.7687,1,0.00757577,3.96966,
51.2739,118.774,5.78338,5.75825,-0.538635,0.724013,1,0.0107702,4.60424,
55.5575,118.774,7.90781,7.82412,1.14746,0.72982,1,0.011826,3.54015,
59.8411,118.774,8.54058,8.48954,0.932312,0.762378,1,0.0125276,4.00748,
64.1248,118.774,9.02582,8.96669,1.03149,0.774921,1,0.00852585,3.79263,
68.4084,118.774,9.86934,9.76501,1.43127,0.768967,1,0.00439639,4.29018,
