TITLE = "150.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
154.081,131.625,12.7927,11.3395,-5.92194,0.737748,1,0.000373822,3.53498,
158.365,131.625,13.4591,11.5658,-6.88324,0.738512,1,0.00124224,3.76994,
162.648,131.625,14.2733,11.886,-7.90253,0.750689,1,0.00106123,3.88117,
166.932,131.625,14.4549,11.9963,-8.06427,0.725245,1,0.000928555,3.07195,
171.216,131.625,12.9158,10.8853,-6.9519,0.667139,1,0.000168368,3.65765,
175.499,131.625,9.91642,8.4697,-5.15747,0.739623,1,-0.000521427,3.29918,
179.783,131.625,8.41395,7.35334,-4.08936,0.728019,1,0.000683503,3.79603,
184.067,131.625,8.37944,7.61751,-3.49121,0.722161,1,0.00155907,3.57976,
188.35,131.625,8.35329,7.92877,-2.62909,0.749182,1,0.00110227,3.58839,
192.634,131.625,8.9136,8.69836,-1.94702,0.775537,1,0.000667445,4.21506,
196.918,131.625,10.2756,10.1299,-1.72424,0.770945,1,0.000689601,3.82863,
201.201,131.625,11.1481,11.029,-1.62506,0.797989,1,0.000797309,3.68932,
205.485,131.625,11.4181,11.3519,-1.22833,0.800314,1,0.000975616,3.13164,
209.769,131.625,11.5495,11.5283,-0.700378,0.807044,1,0.000854926,4.04186,
214.052,131.625,11.5282,11.5168,-0.512695,0.845353,1,0.000220946,3.58371,
218.336,131.625,11.3395,11.3307,-0.445557,0.854953,1,-0.000274445,4.15333,
222.619,131.625,11.0825,11.0765,-0.363159,0.852939,1,0.000171167,4.13942,
226.903,131.625,10.6187,10.6103,-0.422668,0.823572,1,0.00107807,4.53749,
231.187,131.625,9.70786,9.69308,-0.535583,0.840629,1,0.000999457,2.86241,
235.47,131.625,8.82607,8.80557,-0.601196,0.823085,1,9.6209e-05,3.3692,
239.754,131.625,8.68477,8.66308,-0.613403,0.78525,1,-0.000327627,2.56661,
244.038,131.625,8.79595,8.77548,-0.59967,0.78904,1,0,3.75842,
4.15383,127.341,6.12314,6.10811,-0.428772,0.767942,1,-0.00183932,3.71188,
8.43747,127.341,6.46305,6.45967,-0.209045,0.736368,1,-0.00101473,3.1833,
12.7211,127.341,6.75323,6.75322,0.00915527,0.722819,1,0.000460948,3.32,
17.0048,127.341,5.84943,5.83244,-0.445557,0.732397,1,0.00165635,2.85887,
21.2884,127.341,3.89975,3.88294,-0.361633,0.804741,1,0.00211961,3.46507,
25.572,127.341,2.16693,2.14149,0.331116,0.828037,1,0.00189097,4.32299,
29.8557,127.341,1.52039,0.642697,1.37787,0.782135,1,0.00209349,4.0138,
34.1393,127.341,2.54243,-0.331292,2.52075,0.692904,1,0.00359489,4.20237,
38.423,127.341,2.83875,0.535527,2.78778,0.643382,1,0.00600929,2.87249,
42.7066,127.341,4.30635,3.70361,2.19727,0.680988,1,0.00833423,3.3319,
46.9902,127.341,7.69236,7.54951,1.47552,0.756432,1,0.00975169,2.45236,
51.2739,127.341,10.2256,10.178,0.985718,0.795949,1,0.0101431,2.55226,
55.5575,127.341,11.4933,11.4787,0.579834,0.847851,1,0.0103882,3.93987,
59.8411,127.341,12.3723,12.3722,0.0518799,0.837056,1,0.0100451,4.95436,
64.1248,127.341,13.4771,13.4605,-0.668335,0.873665,1,0.00866536,4.11626,
68.4084,127.341,14.1824,14.1282,-1.23901,0.840723,1,0.00729508,4.19476,
72.6921,127.341,14.0965,14.0232,-1.43585,0.740607,1,0.00588698,3.71538,
76.9757,127.341,13.7837,13.7156,-1.36871,0.783841,1,0.00423258,4.0426,
81.2593,127.341,13.6769,13.6319,-1.10931,0.835785,1,0.00319664,4.78914,
85.543,127.341,13.703,13.679,-0.810242,0.885731,1,0.00271224,4.61648,
89.8266,127.341,13.7414,13.7261,-0.646973,0.883605,1,0.00276599,5.30253,
94.1103,127.341,13.7379,13.724,-0.616455,0.872759,1,0.00330888,4.43439,
98.3939,127.341,14.0118,13.9937,-0.712585,0.847332,1,0.0038988,4.58989,
102.678,127.341,14.5978,14.5709,-0.886536,0.82208,1,0.00443113,4.71996,
106.961,127.341,15.1408,15.0974,-1.14594,0.819077,1,0.00479703,3.82092,
111.245,127.341,15.7437,15.6712,-1.50909,0.814021,1,0.00490616,3.61048,
115.528,127.341,16.3245,16.1909,-2.08435,0.794735,1,0.00473433,3.17392,
119.812,127.341,16.4722,16.1621,-3.18146,0.774153,1,0.0035692,4.64952,
124.096,127.341,16.2595,15.5234,-4.83704,0.739587,1,0.00139608,4.32721,
128.379,127.341,16.3935,15.0596,-6.47736,0.7161,1,-3.56296e-05,4.23306,
132.663,127.341,16.6477,14.9574,-7.30896,0.744647,1,6.77653e-05,4.33095,
136.947,127.341,16.1993,14.4187,-7.38373,0.757051,1,-4.49872e-19,3.95157,
141.23,127.341,15.4507,13.7172,-7.1106,0.746185,1,-0.000392283,4.28459,
145.514,127.341,14.8851,13.2241,-6.83289,0.740172,1,-0.000821002,3.97961,
149.798,127.341,13.9126,12.3296,-6.44531,0.767221,1,-0.000792918,3.95247,
154.081,127.341,12.8199,11.1786,-6.27594,0.777435,1,-0.000245869,3.45828,
158.365,127.341,13.1284,11.0341,-7.11365,0.699212,1,0.000345204,3.21526,
162.648,127.341,14.0273,11.4322,-8.12836,0.720607,1,0.000879496,3.90409,
166.932,127.341,14.1239,11.5996,-8.05817,0.704438,1,0.00101707,3.86045,
171.216,127.341,12.9351,10.8145,-7.09686,0.71058,1,-0.000726706,3.96938,
175.499,127.341,10.363,8.693,-5.64117,0.735756,1,-0.00235998,3.927,
179.783,127.341,8.30708,7.05995,-4.37775,0.719724,1,-0.000274354,3.98796,
184.067,127.341,7.8397,6.94863,-3.63007,0.70523,1,0.00144095,3.51796,
188.35,127.341,8.04573,7.4557,-3.02429,0.70656,1,0.00133637,4.05093,
192.634,127.341,8.7719,8.4119,-2.48718,0.703339,1,0.00201303,3.51768,
196.918,127.341,10.0563,9.83468,-2.09961,0.771347,1,0.00294711,3.50039,
201.201,127.341,10.8455,10.6875,-1.84479,0.800234,1,0.00263443,3.68028,
205.485,127.341,11.031,10.9352,-1.45111,0.805628,1,0.00212545,3.04472,
209.769,127.341,11.2031,11.1613,-0.967407,0.819344,1,0.00166961,4.2986,
214.052,127.341,11.448,11.4224,-0.765991,0.826331,1,0.00101514,4.29316,
218.336,127.341,11.4695,11.4485,-0.694275,0.818587,1,0.000470688,4.40435,
222.619,127.341,11.0228,11.0037,-0.648499,0.825289,1,0.000249845,3.72858,
226.903,127.341,10.1721,10.1498,-0.674438,0.757192,1,7.49592e-05,3.4553,
231.187,127.341,9.28766,9.26488,-0.650024,0.809255,1,-0.000285302,2.81752,
235.47,127.341,8.78683,8.76496,-0.619507,0.856127,1,-0.000352617,3.74988,
239.754,127.341,8.82258,8.80218,-0.59967,0.810927,1,0.00042022,2.8392,
244.038,127.341,8.93159,8.91401,-0.559998,0.818183,1,0,3.2081,
4.15383,123.057,6.91052,6.89663,0.437927,0.766269,1,-0.000701627,3.62911,
8.43747,123.057,6.91626,6.89466,0.546265,0.715486,1,-0.000445839,3.63302,
12.7211,123.057,6.55882,6.55618,0.186157,0.700603,1,0.000163736,3.43381,
17.0048,123.057,5.17078,5.1262,-0.67749,0.73985,1,0.000614875,3.61742,
21.2884,123.057,3.02591,2.97869,-0.532532,0.835214,1,0.000463518,3.38768,
25.572,123.057,1.33878,1.33439,0.108337,0.85145,1,-0.000172511,2.88866,
29.8557,123.057,1.15991,-0.252029,1.1322,0.839944,1,-0.00125058,2.5108,
34.1393,123.057,3.29359,-1.87407,2.70844,0.688223,1,-0.00189852,3.66237,
38.423,123.057,4.00654,-2.05763,3.43781,0.668122,1,6.73407e-05,3.38613,
42.7066,123.057,2.9101,0.101661,2.90833,0.688888,1,0.00488048,3.66267,
46.9902,123.057,4.04427,3.34678,2.27051,0.701859,1,0.00990217,3.45697,
51.2739,123.057,6.14589,5.81957,1.97601,0.713129,1,0.0124914,3.10846,
55.5575,123.057,7.19204,7.01958,1.56555,0.761732,1,0.0123256,3.39928,
59.8411,123.057,8.11015,8.05831,0.915527,0.75886,1,0.0122458,3.31577,
64.1248,123.057,9.74289,9.74276,0.050354,0.816347,1,0.0136464,4.09816,
68.4084,123.057,11.0144,11.0042,-0.474548,0.810791,1,0.0133611,4.55606,
72.6921,123.057,11.5124,11.5026,-0.474548,0.78236,1,0.0101885,4.50338,
76.9757,123.057,11.9122,11.9029,-0.469971,0.83492,1,0.00651309,4.89386,
81.2593,123.057,12.2694,12.2629,-0.401306,0.847744,1,0.00414203,4.94567,
85.543,123.057,12.5182,12.5166,-0.195312,0.89006,1,0.00330366,4.87815,
89.8266,123.057,12.5414,12.5413,0.0473022,0.854008,1,0.00305618,4.66474,
94.1103,123.057,12.308,12.3056,0.242615,0.855463,1,0.00262339,3.63504,
98.3939,123.057,12.3243,12.3214,0.267029,0.879777,1,0.0027655,4.82942,
102.678,123.057,12.671,12.6705,0.117493,0.842701,1,0.00345048,4.93325,
106.961,123.057,13.0404,13.0395,-0.15564,0.839364,1,0.0037018,4.24903,
111.245,123.057,13.5741,13.5675,-0.424194,0.870041,1,0.00375812,4.55183,
115.528,123.057,14.1884,14.1629,-0.849915,0.88018,1,0.0041079,3.94418,
119.812,123.057,14.7625,14.6356,-1.93176,0.859702,1,0.00404023,4.56132,
124.096,123.057,15.4868,14.9258,-4.13055,0.787034,1,0.00288074,3.66948,
128.379,123.057,16.5285,15.0742,-6.77948,0.765289,1,0.00168902,3.22872,
132.663,123.057,17.0874,14.9281,-8.31451,0.778918,1,0.00134095,3.53535,
136.947,123.057,16.848,14.4183,-8.71582,0.772731,1,0.00113059,4.1148,
141.23,123.057,16.2686,13.885,-8.47778,0.758459,1,0.000955336,3.66022,
145.514,123.057,15.7142,13.5764,-7.91321,0.730491,1,0.000892419,3.73358,
149.798,123.057,14.5013,12.6674,-7.05872,0.765769,1,0.000214419,3.22222,
154.081,123.057,13.0572,11.2845,-6.56891,0.765414,1,-0.000613253,2.99835,
158.365,123.057,13.1677,10.8861,-7.40814,0.688828,1,3.5607e-06,3.40265,
162.648,123.057,13.856,11.0553,-8.35266,0.709463,1,0.00103631,3.81561,
166.932,123.057,13.87,11.1652,-8.22906,0.689846,1,0.000911988,4.01365,
171.216,123.057,13.525,11.1237,-7.69348,0.741237,1,-0.000611152,3.76046,
175.499,123.057,11.6405,9.70036,-6.43463,0.718243,1,-0.00264082,3.98154,
179.783,123.057,8.40061,7.17813,-4.36401,0.711827,1,-0.00273397,3.46479,
184.067,123.057,7.0365,6.33143,-3.07007,0.731902,1,-0.000964092,3.97038,
188.35,123.057,7.43181,6.88169,-2.80609,0.75071,1,0.000441017,3.49616,
192.634,123.057,7.93645,7.54715,-2.45514,0.758927,1,0.00183012,3.74516,
196.918,123.057,8.81463,8.56945,-2.06451,0.783647,1,0.0029213,3.18484,
201.201,123.057,9.7265,9.55781,-1.80359,0.803052,1,0.00276831,3.54607,
205.485,123.057,10.1358,10.024,-1.50146,0.812506,1,0.00180777,3.3743,
209.769,123.057,10.5159,10.4468,-1.20392,0.821441,1,0.000836038,4.312,
214.052,123.057,11.037,10.9871,-1.04828,0.814205,1,0.00105375,4.0109,
218.336,123.057,11.2889,11.2471,-0.970459,0.801259,1,0.00167913,4.02207,
222.619,123.057,10.9366,10.8968,-0.932312,0.825974,1,0.0014774,4.05064,
226.903,123.057,10.1563,10.1176,-0.886536,0.810501,1,0.000610162,3.78101,
231.187,123.057,9.41906,9.38774,-0.767517,0.825723,1,-8.91509e-05,3.21585,
235.47,123.057,8.94514,8.91622,-0.718689,0.857819,1,6.77264e-05,3.19312,
239.754,123.057,8.65246,8.62319,-0.71106,0.832231,1,0.000908687,3.93333,
244.038,123.057,8.48389,8.45741,-0.669861,0.854373,1,0,3.90953,
4.15383,118.774,7.22985,7.19717,0.686646,0.757766,1,0.00136921,3.38837,
8.43747,118.774,7.11694,7.08549,0.668335,0.749766,1,0.000969582,4.01375,
12.7211,118.774,6.48642,6.48636,-0.0274658,0.720662,1,0.000139897,3.14058,
17.0048,118.774,4.97194,4.86409,-1.02997,0.772339,1,-0.000470259,1.78621,
21.2884,118.774,2.923,2.7809,-0.900269,0.921998,1,-0.000607059,2.77628,
25.572,118.774,1.4481,1.40792,-0.338745,0.927146,1,-0.00104154,3.44756,
29.8557,118.774,0.513058,0.28175,0.428772,0.855286,1,-0.00237893,2.63344,
34.1393,118.774,2.14939,-1.06111,1.8692,0.77081,1,-0.00369918,3.65508,
38.423,118.774,3.88149,-2.08648,3.27301,0.734852,1,-0.0032489,2.99932,
42.7066,118.774,4.44104,-2.00495,3.96271,0.691499,1,-0.000642224,3.26448,
46.9902,118.774,4.11561,-0.91968,4.01154,0.667961,1,0.00209049,3.20534,
51.2739,118.774,3.48575,0.453575,3.45612,0.727983,1,0.00314667,3.64521,
55.5575,118.774,2.97414,1.7267,2.42157,0.821035,1,0.00433941,3.66339,
59.8411,118.774,3.21551,2.79143,1.59607,0.815309,1,0.00647896,3.46998,
64.1248,118.774,4.05527,3.87948,1.18103,0.745525,1,0.00783059,3.25648,
68.4084,118.774,5.39201,5.27343,1.12457,0.653614,1,0.00807212,3.69095,
72.6921,118.774,7.22469,7.13396,1.14136,0.709933,1,0.007937,3.90256,
76.9757,118.774,9.14594,9.10998,0.810242,0.782111,1,0.0072717,4.44553,
81.2593,118.774,10.5029,10.4875,0.569153,0.821749,1,0.00555244,5.33805,
85.543,118.774,11.1154,11.1015,0.556946,0.825863,1,0.00355566,4.43973,
89.8266,118.774,11.2549,11.233,0.701904,0.793753,1,0.00253474,4.2084,
94.1103,118.774,11.2183,11.1816,0.906372,0.790738,1,0.00221765,4.06797,
98.3939,118.774,11.186,11.1362,1.05438,0.829771,1,0.00204261,4.70029,
102.678,118.774,11.2381,11.1904,1.03455,0.83514,1,0.00206476,4.45458,
106.961,118.774,11.4801,11.4521,0.801086,0.828133,1,0.00216144,5.27054,
111.245,118.774,11.9704,11.9553,0.59967,0.870532,1,0.00224713,5.21844,
115.528,118.774,12.4066,12.4012,0.364685,0.907929,1,0.00247632,4.57373,
119.812,118.774,12.9179,12.9034,-0.611877,0.889184,1,0.00279111,4.26187,
124.096,118.774,14.0943,13.6921,-3.3432,0.79503,1,0.00290399,3.97623,
128.379,118.774,15.9568,14.3503,-6.97784,0.793826,1,0.0026395,4.01779,
132.663,118.774,16.9722,14.3532,-9.05762,0.82306,1,0.00197178,4.61483,
136.947,118.774,16.955,13.9349,-9.65881,0.839603,1,0.00140497,4.41766,
141.23,118.774,16.5402,13.4773,-9.58862,0.840138,1,0.00119409,4.48072,
145.514,118.774,16.0376,13.1941,-9.11713,0.780978,1,0.00117006,3.99244,
149.798,118.774,15.0048,12.5759,-8.18481,0.740704,1,0.000585594,4.11135,
154.081,118.774,13.6452,11.5457,-7.27234,0.682297,1,-0.000228328,4.32963,
158.365,118.774,13.2751,10.884,-7.6004,0.665472,1,-0.000188912,3.11865,
162.648,118.774,13.5555,10.6113,-8.43506,0.696271,1,-0.000113944,3.66427,
166.932,118.774,13.7744,10.7746,-8.58154,0.704394,1,-0.000437516,4.03382,
171.216,118.774,14.0768,11.3845,-8.27942,0.74342,1,-0.000395912,4.22755,
175.499,118.774,13.0921,10.8248,-7.36389,0.74244,1,-0.00175917,4.31239,
179.783,118.774,9.92417,8.34607,-5.36957,0.712681,1,-0.00391156,3.91502,
184.067,118.774,7.55869,6.74407,-3.41339,0.722888,1,-0.00218027,4.18323,
188.35,118.774,7.12327,6.69238,-2.43988,0.748424,1,0.000170954,3.96381,
192.634,118.774,7.00094,6.76178,-1.81427,0.773618,1,0.000793325,3.46104,
196.918,118.774,7.50225,7.31452,-1.66779,0.783568,1,0.00112641,3.33336,
201.201,118.774,8.53231,8.37166,-1.64795,0.818937,1,0.00134372,3.41715,
205.485,118.774,9.36604,9.24762,-1.48468,0.806029,1,0.00104877,3.43447,
209.769,118.774,10.1742,10.0875,-1.32599,0.830425,1,0.000804194,4.13532,
214.052,118.774,10.621,10.5355,-1.3443,0.834973,1,0.00134294,3.66561,
218.336,118.774,10.6116,10.5287,-1.32446,0.793355,1,0.0021065,3.6042,
222.619,118.774,10.3287,10.2644,-1.15051,0.821177,1,0.00227835,3.73437,
226.903,118.774,9.91149,9.85735,-1.03455,0.836086,1,0.00178642,4.12691,
231.187,118.774,9.47192,9.42517,-0.939941,0.862274,1,0.00115201,5.35275,
235.47,118.774,8.93398,8.88679,-0.917053,0.843748,1,0.00102389,4.93861,
239.754,118.774,8.28377,8.23319,-0.914001,0.836853,1,0.00114461,3.65443,
244.038,118.774,7.84216,7.7953,-0.856018,0.863121,1,0,3.82585,
4.15383,114.49,6.61139,6.61081,-0.0869751,0.742766,1,0.00242957,3.87168,
8.43747,114.49,6.67291,6.67072,-0.170898,0.746066,1,0.00243453,3.53743,
12.7211,114.49,6.49323,6.42661,-0.927734,0.743702,1,0.00113971,3.92017,
17.0048,114.49,5.35641,5.06452,-1.74408,0.776172,1,-0.000926967,1.82114,
21.2884,114.49,3.32156,3.04007,-1.3382,0.923104,1,-0.00171813,2.4416,
25.572,114.49,1.9663,1.85306,-0.657654,0.931983,1,-0.00155822,3.32428,
29.8557,114.49,1.31149,1.29754,-0.190735,0.824303,1,-0.00201447,3.99434,
34.1393,114.49,1.02236,0.519673,0.880432,0.813959,1,-0.00275597,4.10175,
38.423,114.49,2.7149,-0.694702,2.62451,0.756058,1,-0.00300387,3.78036,
42.7066,114.49,4.46245,-1.72926,4.11377,0.68891,1,-0.00277545,3.20248,
46.9902,114.49,5.38941,-1.81793,5.07355,0.667247,1,-0.00391079,2.62161,
51.2739,114.49,5.32988,-0.898477,5.2536,0.694767,1,-0.0067079,2.67009,
55.5575,114.49,4.1801,-0.137069,4.17786,0.752043,1,-0.00561102,2.78168,
59.8411,114.49,3.08381,0.00904399,3.0838,0.768703,1,-0.00205025,4.2302,
64.1248,114.49,3.07674,0.514307,3.03345,0.728078,1,-0.0012288,3.93746,
68.4084,114.49,3.93495,1.80053,3.49884,0.717467,1,-0.00118089,3.51648,
72.6921,114.49,4.90771,3.71854,3.20282,0.722976,1,0.00153073,3.46995,
76.9757,114.49,6.34083,5.98527,2.09351,0.706006,1,0.00562694,3.9788,
81.2593,114.49,8.23855,8.10534,1.47552,0.775307,1,0.00683169,4.72518,
85.543,114.49,9.67511,9.57825,1.36566,0.780598,1,0.00460322,3.67803,
89.8266,114.49,10.241,10.1468,1.3855,0.752777,1,0.00216177,3.86314,
94.1103,114.49,10.3415,10.2319,1.50146,0.762922,1,0.00112555,4.29892,
98.3939,114.49,10.3893,10.2609,1.62811,0.802123,1,0.000587686,4.644,
102.678,114.49,10.4272,10.3055,1.58844,0.819356,1,0.000101468,4.01627,
106.961,114.49,10.6135,10.525,1.36719,0.800968,1,0.00012098,5.04081,
111.245,114.49,11.0581,10.9913,1.21307,0.818631,1,0.000738538,4.98173,
115.528,114.49,11.3911,11.3396,1.08185,0.859446,1,0.00121186,4.63863,
119.812,114.49,11.707,11.7055,0.189209,0.851983,1,0.00166241,4.21122,
124.096,114.49,12.7381,12.4462,-2.71149,0.781151,1,0.00247119,4.32666,
128.379,114.49,14.8405,13.2195,-6.74438,0.764247,1,0.00262349,3.94694,
132.663,114.49,16.3058,13.5095,-9.13086,0.816521,1,0.00184593,4.75304,
136.947,114.49,16.6225,13.3325,-9.92737,0.867078,1,0.00140824,4.63577,
141.23,114.49,16.4758,12.9648,-10.1669,0.844194,1,0.00125822,4.24377,
