TITLE = "1.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
85.543,118.774,12.3713,12.3654,-0.38147,0.886938,1,-0.000546642,4.20824,
89.8266,118.774,12.4818,12.4771,-0.344849,0.906615,1,-0.00051915,4.66595,
94.1103,118.774,13.2361,13.2346,-0.201416,0.893619,1,0.00179459,3.66328,
98.3939,118.774,13.4062,13.4054,-0.149536,0.818379,1,0.00246563,5.09967,
102.678,118.774,13.2931,13.2917,-0.195312,0.817375,1,0.00218173,4.30767,
106.961,118.774,13.3063,13.3035,-0.276184,0.828765,1,0.00151423,4.05062,
111.245,118.774,13.2118,13.2096,-0.242615,0.835006,1,0.00155657,5.05398,
115.528,118.774,13.2302,13.2295,-0.140381,0.835356,1,0.000707316,4.8182,
119.812,118.774,13.0859,13.0857,-0.0732422,0.865852,1,-7.12019e-05,5.25489,
124.096,118.774,13.3287,13.3287,0.00915527,0.892178,1,0.000573153,4.47542,
128.379,118.774,13.5883,13.5876,-0.140381,0.918721,1,0.000815584,3.78081,
132.663,118.774,13.6634,13.6615,-0.22583,0.939148,1,0.00102411,5.0283,
136.947,118.774,12.9143,12.9134,-0.146484,0.936114,1,0.000616144,5.23426,
141.23,118.774,12.9835,12.9835,-0.0167847,0.915158,1,0.000911656,4.7311,
145.514,118.774,13.0985,13.0983,-0.0610352,0.824729,1,0.00133541,4.27583,
149.798,118.774,13.2219,13.2182,-0.314331,0.826478,1,0.00083077,3.60437,
154.081,118.774,12.8097,12.8074,-0.247192,0.848478,1,-0.00166382,3.16257,
158.365,118.774,12.7302,12.7262,-0.32196,0.825073,1,-0.00181473,5.10035,
162.648,118.774,13.1872,13.1853,-0.221252,0.853547,1,0.00165757,4.95828,
166.932,118.774,12.8799,12.8779,-0.222778,0.878523,1,0.00120822,4.44688,
171.216,118.774,12.6468,12.6439,-0.271606,0.910989,1,0.00117674,4.27019,
175.499,118.774,12.1914,12.1914,-0.0106812,0.906526,1,-0.000498303,3.83031,
179.783,118.774,12.5305,12.5296,-0.154114,0.881759,1,-0.000704091,4.71175,
184.067,118.774,13.2634,13.2627,-0.135803,0.786511,1,0.000930479,3.72499,
188.35,118.774,12.91,12.9091,-0.152588,0.844199,1,0.000673349,3.79212,
192.634,118.774,12.8396,12.839,-0.120544,0.894677,1,-6.41497e-05,4.41627,
196.918,118.774,12.6278,12.6264,-0.186157,0.893338,1,0.000114058,3.89072,
201.201,118.774,12.3658,12.3625,-0.285339,0.883458,1,0.000863645,3.53215,
205.485,118.774,13.3304,13.3286,-0.221252,0.913682,1,0.000545958,4.38631,
209.769,118.774,12.5798,12.5793,-0.102234,0.925717,1,-4.63261e-05,3.61133,
214.052,118.774,12.4072,12.4069,0.0869751,0.888584,1,0.000391836,4.36336,
218.336,118.774,12.4031,12.403,-0.0488281,0.858966,1,0.00019568,4.90326,
222.619,118.774,12.9201,12.9186,-0.196838,0.87014,1,-0.000196273,4.74183,
226.903,118.774,12.144,12.1395,-0.32959,0.84517,1,0.000185354,3.94582,
231.187,118.774,11.8572,11.8533,-0.30365,0.862414,1,4.62982e-05,3.60793,
235.47,118.774,11.9385,11.9382,-0.0869751,0.857717,1,4.9879e-05,3.8572,
239.754,118.774,11.8599,11.8573,-0.250244,0.831139,1,0.000897016,2.88537,
244.038,118.774,12.1683,12.162,-0.390625,0.817851,1,0,2.47978,
4.15383,114.49,12.421,12.4162,-0.346375,0.798073,1,-0.000175994,4.29565,
8.43747,114.49,12.6785,12.6776,-0.152588,0.822154,1,0.00125904,4.3817,
12.7211,114.49,12.8904,12.8861,-0.32959,0.835644,1,0.00192029,3.88664,
17.0048,114.49,12.4785,12.4672,-0.531006,0.821597,1,0.00104331,3.36079,
21.2884,114.49,12.4521,12.4448,-0.427246,0.845569,1,0.000662057,3.8332,
25.572,114.49,12.4817,12.4773,-0.331116,0.830379,1,0.000600141,3.90082,
29.8557,114.49,12.5327,12.5308,-0.218201,0.831233,1,0.000982365,4.29042,
34.1393,114.49,13.2614,13.2579,-0.306702,0.833167,1,0.00216463,4.4212,
38.423,114.49,13.1293,13.1282,-0.167847,0.856594,1,0.0018063,4.2599,
42.7066,114.49,13.0532,13.0531,0.0473022,0.866345,1,0.00123378,3.6855,
46.9902,114.49,13.5346,13.5336,-0.161743,0.832975,1,0.0024612,3.80962,
51.2739,114.49,13.7336,13.726,-0.45929,0.788012,1,0.00406459,4.52584,
55.5575,114.49,13.0519,13.0436,-0.466919,0.841239,1,0.000650157,3.42903,
59.8411,114.49,13.0004,12.9961,-0.334167,0.879062,1,0.00264673,4.34942,
64.1248,114.49,12.8444,12.8379,-0.408936,0.865893,1,0.00208521,3.00713,
68.4084,114.49,12.5634,12.5553,-0.45166,0.845949,1,0.000849233,2.9191,
72.6921,114.49,12.7253,12.7216,-0.305176,0.864162,1,0.00133387,5.15057,
76.9757,114.49,12.7695,12.7664,-0.279236,0.912558,1,0.00164837,2.99765,
81.2593,114.49,12.536,12.534,-0.221252,0.876367,1,0.000915322,3.73377,
85.543,114.49,12.6029,12.6003,-0.257874,0.875858,1,0.000325857,5.46424,
89.8266,114.49,12.7033,12.6999,-0.297546,0.928647,1,0.00162699,5.46569,
94.1103,114.49,12.4687,12.4659,-0.262451,0.918094,1,0.000379467,4.07631,
98.3939,114.49,12.3543,12.3494,-0.3479,0.839861,1,0.00095819,4.31403,
102.678,114.49,12.3589,12.3573,-0.198364,0.8096,1,0.000831175,3.39446,
106.961,114.49,12.6548,12.6545,-0.0808716,0.889587,1,0.000903231,4.63122,
111.245,114.49,12.5426,12.5425,-0.0427246,0.888354,1,0.000779404,4.53062,
115.528,114.49,12.9269,12.9262,-0.141907,0.879309,1,0.00172508,5.1684,
119.812,114.49,13.1196,13.1162,-0.300598,0.859955,1,0.0018186,4.87904,
124.096,114.49,13.0829,13.0829,-0.038147,0.842203,1,0.00238218,4.00115,
128.379,114.49,13.2392,13.2392,0.0244141,0.880521,1,0.00108292,4.29466,
132.663,114.49,13.2242,13.2229,-0.184631,0.925316,1,0.000428026,5.72976,
