TITLE = "150.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
222.619,123.057,12.2623,12.2608,-0.189209,0.871719,1,0.000676119,3.43031,
226.903,123.057,12.6928,12.6927,0.0350952,0.849788,1,0.00179217,3.21598,
231.187,123.057,13.4418,13.4398,0.233459,0.829913,1,3.56221e-05,4.21281,
235.47,123.057,13.4297,13.4283,0.198364,0.865756,1,0.000252946,4.49414,
239.754,123.057,13.3665,13.3665,-0.0274658,0.859468,1,0.00213849,3.76051,
244.038,123.057,13.1212,13.1205,-0.138855,0.841532,1,0,3.98101,
4.15383,118.774,12.8429,12.8397,-0.289917,0.81256,1,-0.00307578,4.07309,
8.43747,118.774,12.7007,12.6977,-0.276184,0.790256,1,0.000206986,3.27483,
12.7211,118.774,12.8259,12.8248,-0.163269,0.836401,1,0.000494324,3.0872,
17.0048,118.774,12.9503,12.9476,-0.263977,0.813797,1,0.00150293,3.82117,
21.2884,118.774,13.5396,13.5339,-0.393677,0.779583,1,0.00200426,3.21663,
25.572,118.774,13.3223,13.3168,-0.382996,0.83706,1,0.00179453,3.58859,
29.8557,118.774,13.08,13.0762,-0.311279,0.848362,1,0.000806422,4.37035,
34.1393,118.774,13.2896,13.2864,-0.288391,0.835202,1,0.000669529,4.39694,
38.423,118.774,13.3907,13.3806,-0.518799,0.844969,1,0.00156766,3.71174,
42.7066,118.774,13.5409,13.5333,-0.453186,0.857776,1,0.00194893,3.99641,
46.9902,118.774,13.636,13.6286,-0.450134,0.845032,1,0.00229324,4.68,
51.2739,118.774,13.9474,13.9363,-0.55542,0.86038,1,0.00243911,4.78228,
55.5575,118.774,13.636,13.6295,-0.419617,0.876522,1,0.00149902,5.23291,
59.8411,118.774,13.0549,13.0448,-0.514221,0.833756,1,0.00130705,3.52004,
64.1248,118.774,13.13,13.1234,-0.415039,0.82994,1,0.000994812,3.72458,
68.4084,118.774,13.4674,13.4665,-0.14801,0.876551,1,0.000914592,5.13043,
72.6921,118.774,13.0417,13.0401,-0.201416,0.91621,1,0.00080202,5.09872,
76.9757,118.774,12.7498,12.7485,-0.184631,0.893868,1,8.89776e-05,4.34675,
81.2593,118.774,13.1104,13.1104,-0.00762939,0.887618,1,-0.000324054,4.60519,
85.543,118.774,13.24,13.24,0.012207,0.87967,1,0.000135265,4.69447,
89.8266,118.774,13.5425,13.5415,-0.161743,0.833088,1,0.00162396,3.39547,
94.1103,118.774,13.6394,13.636,-0.30365,0.807425,1,0.00340703,5.0755,
98.3939,118.774,12.9834,12.9785,-0.354004,0.796049,1,0.00102848,3.32757,
102.678,118.774,12.6432,12.6386,-0.341797,0.815417,1,0.000233024,4.1295,
106.961,118.774,13.1806,13.1804,-0.0717163,0.856722,1,0.000812578,4.39294,
111.245,118.774,12.9618,12.9605,-0.184631,0.867471,1,0.000533864,4.86137,
115.528,118.774,13.328,13.324,-0.328064,0.89179,1,0.00134692,5.05723,
119.812,118.774,13.1846,13.1836,-0.15564,0.845861,1,0.000128108,5.13008,
124.096,118.774,13.6126,13.6124,-0.0778198,0.866646,1,0.000414487,4.89252,
128.379,118.774,14.129,14.1275,-0.20752,0.904223,1,0.00054573,5.1928,
132.663,118.774,13.5594,13.5581,-0.189209,0.90876,1,0.000274652,4.79948,
136.947,118.774,12.9824,12.9806,-0.212097,0.892644,1,4.63145e-05,5.43338,
141.23,118.774,12.9168,12.9149,-0.218201,0.883653,1,0.00129863,5.16585,
145.514,118.774,13.4239,13.4212,-0.267029,0.896447,1,0.00172464,4.5143,
149.798,118.774,13.2785,13.2761,-0.254822,0.91756,1,0.000374394,5.11035,
154.081,118.774,12.854,12.8515,-0.250244,0.919007,1,0.000320291,3.84869,
158.365,118.774,13.2518,13.251,-0.149536,0.862362,1,-6.05518e-05,4.47158,
162.648,118.774,13.2815,13.2803,-0.180054,0.82789,1,0.000590822,4.48682,
166.932,118.774,13.634,13.6336,-0.100708,0.813379,1,0.00201053,3.99138,
171.216,118.774,13.3157,13.314,-0.212097,0.800699,1,0.0015594,3.71746,
175.499,118.774,12.5618,12.5567,-0.358582,0.880846,1,0.000864964,4.43243,
179.783,118.774,12.8688,12.8685,-0.0946045,0.891382,1,0.00138373,4.4864,
184.067,118.774,12.3628,12.3628,-0.00915527,0.864282,1,0.00182279,3.15933,
188.35,118.774,12.6012,12.6001,-0.166321,0.845867,1,0.00115387,3.23854,
192.634,118.774,12.7005,12.694,-0.405884,0.822457,1,0.000670192,4.34684,
196.918,118.774,12.3693,12.3647,-0.335693,0.839823,1,6.39983e-05,3.96449,
201.201,118.774,13.1673,13.1657,-0.205994,0.769848,1,0.000709479,3.60449,
205.485,118.774,12.7971,12.7909,-0.396729,0.769078,1,0.00121382,2.70509,
209.769,118.774,11.8407,11.8382,-0.247192,0.83156,1,-0.000957351,3.93974,
214.052,118.774,12.2228,12.2213,-0.195312,0.894928,1,-0.00150365,4.05042,
218.336,118.774,12.0958,12.0943,-0.193787,0.905501,1,-0.000555849,2.88319,
222.619,118.774,11.9722,11.9709,-0.177002,0.862187,1,4.63125e-05,3.29267,
226.903,118.774,11.9236,11.9236,-0.0167847,0.867994,1,0.000181033,3.36885,
231.187,118.774,13.4246,13.424,0.125122,0.875651,1,0.00312473,3.72885,
235.47,118.774,13.3188,13.3187,0.0595093,0.879547,1,0.00188104,3.73268,
239.754,118.774,12.4512,12.4505,-0.132751,0.846418,1,-0.000345547,4.39348,
244.038,118.774,12.4248,12.4233,-0.195312,0.82657,1,0,4.11418,
4.15383,114.49,14.1569,14.1568,-0.0640869,0.894483,1,-8.39014e-05,3.97044,
8.43747,114.49,12.6092,12.609,-0.0595093,0.923668,1,-3.56208e-06,4.49027,
12.7211,114.49,12.6132,12.6131,-0.0534058,0.863513,1,0.00108612,3.43257,
17.0048,114.49,12.3107,12.303,-0.43335,0.796199,1,0.0018578,3.40612,
21.2884,114.49,12.6856,12.6759,-0.494385,0.753174,1,0.00202566,3.78451,
25.572,114.49,12.5509,12.5484,-0.25177,0.846213,1,0.00220267,3.70007,
29.8557,114.49,12.734,12.7307,-0.289917,0.853599,1,0.00221513,5.23557,
34.1393,114.49,13.0016,12.9997,-0.224304,0.83192,1,0.00441553,3.97249,
38.423,114.49,12.7206,12.7092,-0.540161,0.898367,1,0.00150236,3.08526,
42.7066,114.49,12.7053,12.6984,-0.419617,0.902762,1,0.000934278,2.54307,
46.9902,114.49,12.6465,12.6457,-0.143433,0.882964,1,0.00127183,2.36955,
51.2739,114.49,12.8949,12.8923,-0.257874,0.880813,1,0.00133638,4.52307,
55.5575,114.49,12.9924,12.9883,-0.32959,0.820478,1,0.0013017,3.6241,
59.8411,114.49,12.4915,12.4848,-0.410461,0.75686,1,0.00041122,3.20442,
64.1248,114.49,12.7008,12.6972,-0.302124,0.801965,1,0.00127055,4.39406,
68.4084,114.49,13.075,13.075,0.0213623,0.872816,1,0.00208567,5.0141,
72.6921,114.49,12.6973,12.6972,-0.0396729,0.932986,1,0.000826383,3.79078,
76.9757,114.49,12.7119,12.7109,-0.164795,0.909118,1,0.000690181,4.23433,
81.2593,114.49,13.2542,13.2494,-0.357056,0.849406,1,0.00114183,5.22049,
85.543,114.49,13.1831,13.1824,-0.135803,0.854211,1,0.00201417,4.52389,
89.8266,114.49,12.8461,12.846,-0.0640869,0.886574,1,0.0021067,3.94408,
94.1103,114.49,12.1794,12.1785,-0.141907,0.864721,1,-0.00119942,4.2531,
98.3939,114.49,12.5435,12.538,-0.372314,0.822576,1,-0.00208917,4.10346,
