case_id,shape,re,sample_idx,seed,dy,eps,status,attempts,error,elapsed_s,output_csv,metadata_json
square_Re100_p18,square,100,18,964035418,0.0384404300320022,-0.031014912913422312,success,1,,0.0467,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re100_p18/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re100_p18/metadata.json
square_Re100_p19,square,100,19,1755002400,0.020249837268396763,-0.04353215479487198,success,1,,0.0784,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re100_p19/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re100_p19/metadata.json
square_Re200_p00,square,200,0,154077924,0.0050009744324772745,0.008965558178028672,success,1,,0.0498,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p00/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p00/metadata.json
square_Re200_p01,square,200,1,1308794949,0.017484859796263325,0.0370969325001226,success,1,,0.0521,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p01/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p01/metadata.json
square_Re200_p02,square,200,2,1226548307,-0.022195368598836848,0.03886386656396662,success,1,,0.0485,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p02/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p02/metadata.json
square_Re200_p03,square,200,3,1184254440,-0.016259196483359776,0.008181539568938734,success,1,,0.0477,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p03/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p03/metadata.json
square_Re200_p04,square,200,4,2147072871,0.03689672345597408,0.04575772275770301,success,1,,0.0485,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p04/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p04/metadata.json
square_Re200_p05,square,200,5,1122250392,-0.0033123545459723125,-0.004223148697298995,success,1,,0.0594,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p05/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p05/metadata.json
square_Re200_p06,square,200,6,1882505101,-0.015973322088609992,-0.044781695879374236,success,1,,0.0552,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p06/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p06/metadata.json
square_Re200_p07,square,200,7,1329445593,-0.033374677401087044,-0.04589271949073408,success,1,,0.0573,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p07/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p07/metadata.json
square_Re200_p08,square,200,8,970354869,-0.0033786582552777153,0.007682487612591816,success,1,,0.0484,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p08/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p08/metadata.json
square_Re200_p09,square,200,9,787752899,0.01474742171303535,-0.03217530870249526,success,1,,0.0508,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p09/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p09/metadata.json
square_Re200_p10,square,200,10,1004094014,0.02597205117175392,-0.04561790534913196,success,1,,0.0472,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p10/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p10/metadata.json
square_Re200_p11,square,200,11,85231306,0.02788647290245417,0.007932764886388733,success,1,,0.0563,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p11/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p11/metadata.json
square_Re200_p12,square,200,12,611015119,-0.022741955892603347,0.0014704345146150434,success,1,,0.0542,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p12/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p12/metadata.json
square_Re200_p13,square,200,13,754078835,0.032969182136314966,-0.021874503446188145,success,1,,0.0444,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p13/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p13/metadata.json
square_Re200_p14,square,200,14,229129639,0.03779512050804947,0.017508061874910812,success,1,,0.0455,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p14/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p14/metadata.json
square_Re200_p15,square,200,15,1616223856,-0.03867378281130542,-0.007673936888062067,success,1,,0.0446,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p15/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p15/metadata.json
square_Re200_p16,square,200,16,1296706482,-0.0332833012001962,-0.019310185879638328,success,1,,0.05,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p16/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p16/metadata.json
square_Re200_p17,square,200,17,1928667014,-0.014455303361851374,-0.020477713949436063,success,1,,0.0547,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p17/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p17/metadata.json
square_Re200_p18,square,200,18,140788453,-0.01691936692456209,0.04636229930809305,success,1,,0.0454,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p18/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p18/metadata.json
square_Re200_p19,square,200,19,386588198,-0.005410962635839726,0.03432552480157935,success,1,,0.0528,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p19/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re200_p19/metadata.json
square_Re300_p00,square,300,0,232060012,-0.030915926649697688,-0.018602437859059722,success,1,,0.0484,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p00/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p00/metadata.json
square_Re300_p01,square,300,1,1352551,0.004747492795887827,-0.04915605496691095,success,1,,0.0554,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p01/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p01/metadata.json
square_Re300_p02,square,300,2,1400052990,0.009910543353894435,-0.014330163351775227,success,1,,0.0502,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p02/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p02/metadata.json
square_Re300_p03,square,300,3,353571236,-0.028885096826281716,-0.04125379180848219,success,1,,0.0532,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p03/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p03/metadata.json
square_Re300_p04,square,300,4,1545426746,-0.003977477472243321,0.03297595559829409,success,1,,0.0456,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p04/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p04/metadata.json
square_Re300_p05,square,300,5,1782586980,0.014474860726721613,0.0013444542049266984,success,1,,0.0474,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p05/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p05/metadata.json
square_Re300_p06,square,300,6,2109681144,-0.004077031820353481,0.0027050205230387814,success,1,,0.0429,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p06/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p06/metadata.json
square_Re300_p07,square,300,7,1695411651,-0.02607889076785747,-0.006521131382229046,success,1,,0.04,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p07/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p07/metadata.json
square_Re300_p08,square,300,8,71083921,-0.030968123025566917,-0.0046854889347431655,success,1,,0.0641,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p08/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p08/metadata.json
square_Re300_p09,square,300,9,1065398791,0.021974272257532318,-0.014748914665775227,success,1,,0.0452,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p09/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p09/metadata.json
square_Re300_p10,square,300,10,1673216446,-0.008224746622408317,0.03131014737922117,success,1,,0.0388,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p10/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p10/metadata.json
square_Re300_p11,square,300,11,120847910,0.007388006304532471,-0.02577797144027589,success,1,,0.05,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p11/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p11/metadata.json
square_Re300_p12,square,300,12,2012782384,-0.023156574976250024,-0.03419546135357922,success,1,,0.047,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p12/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p12/metadata.json
square_Re300_p13,square,300,13,901500026,-0.024314458239681515,0.026356426410239144,success,1,,0.0464,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p13/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p13/metadata.json
square_Re300_p14,square,300,14,33455455,-0.01037322698338886,0.0024748594121050795,success,1,,0.0421,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p14/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p14/metadata.json
square_Re300_p15,square,300,15,1045527417,0.01142602985732033,0.04525477946804653,success,1,,0.0407,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p15/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p15/metadata.json
square_Re300_p16,square,300,16,328121761,0.004925946844793465,-0.03739496314566866,success,1,,0.046,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p16/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p16/metadata.json
square_Re300_p17,square,300,17,465680568,-0.037885379836926386,-0.0007736121054862711,success,1,,0.0538,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p17/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p17/metadata.json
square_Re300_p18,square,300,18,509349748,0.009572442717341804,0.019587530155681866,success,1,,0.0445,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p18/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p18/metadata.json
square_Re300_p19,square,300,19,288804531,-0.03954186055257907,0.0467680530178734,success,1,,0.0429,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p19/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/square_Re300_p19/metadata.json
triangle_Re100_p00,triangle,100,0,2077132467,-0.006002958128547738,0.020540780761245304,success,1,,0.0417,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p00/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p00/metadata.json
triangle_Re100_p01,triangle,100,1,903971051,0.011030054808903102,0.03889055224343803,success,1,,0.0406,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p01/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p01/metadata.json
triangle_Re100_p02,triangle,100,2,1830607078,-0.017936148660437877,-0.007543921225605638,success,1,,0.0392,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p02/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p02/metadata.json
triangle_Re100_p03,triangle,100,3,741130109,0.031456249079932184,-0.013475057441882515,success,1,,0.0444,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p03/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p03/metadata.json
triangle_Re100_p04,triangle,100,4,381850155,-0.029711617004987794,-0.004546389314128691,success,1,,0.0393,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p04/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p04/metadata.json
triangle_Re100_p05,triangle,100,5,1373923364,0.02857597142873989,-0.01979566209286153,success,1,,0.0407,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p05/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p05/metadata.json
triangle_Re100_p06,triangle,100,6,2130112852,0.011764006564266287,-0.0029923134277709874,success,1,,0.042,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p06/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p06/metadata.json
triangle_Re100_p07,triangle,100,7,768419732,0.006884390587783951,-0.03596729816448105,success,1,,0.0457,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p07/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p07/metadata.json
triangle_Re100_p08,triangle,100,8,1505017093,-0.020051119447514695,0.007373577568755674,success,1,,0.0404,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p08/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p08/metadata.json
triangle_Re100_p09,triangle,100,9,322959351,0.0193735093249845,-0.030132270135828622,success,1,,0.0411,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p09/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p09/metadata.json
triangle_Re100_p10,triangle,100,10,1657006761,0.03953039576728804,-0.028512443651202035,success,1,,0.0417,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p10/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p10/metadata.json
triangle_Re100_p11,triangle,100,11,1058326291,0.018517015582046506,-0.01072877551098262,success,1,,0.0401,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p11/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p11/metadata.json
triangle_Re100_p12,triangle,100,12,958133782,-0.026869218093569257,-0.04933557677610359,success,1,,0.0398,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p12/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p12/metadata.json
triangle_Re100_p13,triangle,100,13,2052191665,-0.023851422762971114,-0.004581324899054379,success,1,,0.0407,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p13/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p13/metadata.json
triangle_Re100_p14,triangle,100,14,947031705,-0.02593886476531284,0.011723776008130583,success,1,,0.0387,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p14/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p14/metadata.json
triangle_Re100_p15,triangle,100,15,6936288,-0.013142707612186059,0.04317263883911847,success,1,,0.0517,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p15/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p15/metadata.json
triangle_Re100_p16,triangle,100,16,531692395,-0.027450447159160226,-0.01572596024442102,success,1,,0.0416,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p16/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p16/metadata.json
triangle_Re100_p17,triangle,100,17,1377003447,0.023160640490315153,-0.03643262082201467,success,1,,0.0415,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p17/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p17/metadata.json
triangle_Re100_p18,triangle,100,18,1006713153,-0.008498914160622303,-0.005353486854676903,success,1,,0.0398,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p18/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p18/metadata.json
triangle_Re100_p19,triangle,100,19,358858132,0.0032536532036184854,0.018482528381708337,success,1,,0.0404,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p19/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re100_p19/metadata.json
triangle_Re200_p00,triangle,200,0,1521493862,-0.006588103861884326,0.0009282690182103037,success,1,,0.0418,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p00/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p00/metadata.json
triangle_Re200_p01,triangle,200,1,343460590,-0.006730325531542236,-0.04676158144190273,success,1,,0.0451,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p01/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p01/metadata.json
triangle_Re200_p02,triangle,200,2,1668869235,0.0008647694112980733,-0.008662998351023498,success,1,,0.0393,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p02/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p02/metadata.json
triangle_Re200_p03,triangle,200,3,209505746,-0.029092729901961496,0.0051784369099712076,success,1,,0.044,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p03/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p03/metadata.json
triangle_Re200_p04,triangle,200,4,1685349578,-0.018826819505122876,-0.0013670150548829364,success,1,,0.0478,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p04/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p04/metadata.json
triangle_Re200_p05,triangle,200,5,1001588786,-0.02715383254004789,0.03257026631920664,success,1,,0.0423,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p05/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p05/metadata.json
triangle_Re200_p06,triangle,200,6,1098466318,-0.03652741079348856,0.02704597970401117,success,1,,0.0403,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p06/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p06/metadata.json
triangle_Re200_p07,triangle,200,7,752278441,0.004862570563240659,-0.006026649843627769,success,1,,0.0402,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p07/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p07/metadata.json
triangle_Re200_p08,triangle,200,8,386332121,0.017409063926661708,-0.044876685920392276,success,1,,0.0417,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p08/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p08/metadata.json
triangle_Re200_p09,triangle,200,9,1915797388,-0.009214313382169034,-0.008090331954475994,success,1,,0.0398,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p09/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p09/metadata.json
triangle_Re200_p10,triangle,200,10,1344135935,0.02053821973601487,0.04041236806463978,success,1,,0.0448,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p10/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p10/metadata.json
triangle_Re200_p11,triangle,200,11,1933866150,-0.03188628304752131,-0.04128417970684563,success,1,,0.0439,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p11/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p11/metadata.json
triangle_Re200_p12,triangle,200,12,750950358,0.025121025734860962,-0.02903917095146374,success,1,,0.0451,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p12/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p12/metadata.json
triangle_Re200_p13,triangle,200,13,1761504568,0.002209260044716374,0.03619088044967374,success,1,,0.0396,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p13/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p13/metadata.json
triangle_Re200_p14,triangle,200,14,380477485,-0.01571173253911038,0.02615754609216485,success,1,,0.0472,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p14/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p14/metadata.json
triangle_Re200_p15,triangle,200,15,813565416,-0.005991314904958273,-0.006764167330373933,success,1,,0.0393,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p15/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p15/metadata.json
triangle_Re200_p16,triangle,200,16,628550028,0.015276627348229176,0.004128975986089606,success,1,,0.0403,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p16/probes.csv,/Users/chenyihao/Desktop/大三下/课程/流体力学实验/fluid-shape-pipeline/data/raw/triangle_Re200_p16/metadata.json
