TITLE = "150.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
235.47,135.908,12.9808,12.8486,-1.84784,0.769346,1,0.00261605,3.32056,
239.754,135.908,12.1687,12.0257,-1.86005,0.781331,1,0.00149564,3.84438,
244.038,135.908,11.3295,11.133,-2.10114,0.793844,1,0,3.59552,
4.15383,131.625,10.7286,10.6823,-0.996399,0.868851,1,0.00940264,5.44214,
8.43747,131.625,10.9081,10.8813,-0.764465,0.828397,1,0.0109827,3.6872,
12.7211,131.625,9.70969,9.69801,-0.476074,0.792467,1,0.0109038,3.27631,
17.0048,131.625,5.2287,5.14155,-0.950623,0.766191,1,0.00238687,3.82551,
21.2884,131.625,4.29494,4.29481,-0.0335693,0.762352,1,0.00369832,3.91384,
25.572,131.625,3.47937,3.11109,1.55792,0.738104,1,0.00614154,3.78636,
29.8557,131.625,3.09644,2.23423,2.14386,0.726836,1,0.00573373,3.81173,
34.1393,131.625,3.04024,2.72312,1.35193,0.745014,1,0.00381346,4.70217,
38.423,131.625,3.74147,3.69554,0.584412,0.699271,1,0.00413009,4.11713,
42.7066,131.625,6.20703,6.20455,0.175476,0.672793,1,0.00586489,4.22265,
46.9902,131.625,8.89152,8.87463,0.547791,0.771953,1,0.00884854,3.22146,
51.2739,131.625,10.7484,10.7467,0.192261,0.805472,1,0.00967867,3.86231,
55.5575,131.625,11.4633,11.4631,-0.0640869,0.816994,1,0.0104165,5.20965,
59.8411,131.625,11.6948,11.6645,-0.842285,0.836631,1,0.0109126,5.28625,
64.1248,131.625,11.8483,11.7132,-1.78375,0.767302,1,0.00561726,4.16998,
68.4084,131.625,11.8154,11.4507,-2.9129,0.705108,1,0.00214746,4.15733,
72.6921,131.625,13.5931,12.6126,-5.06897,0.686749,1,0.00368751,3.80422,
76.9757,131.625,13.6987,12.5263,-5.54504,0.733053,1,0.00256357,3.61539,
81.2593,131.625,12.948,11.8241,-5.27649,0.734352,1,0.000350755,3.43629,
85.543,131.625,12.8821,11.9604,-4.78516,0.688869,1,0.00130058,3.76263,
89.8266,131.625,12.3965,11.8256,-3.71857,0.699753,1,0.00441363,4.46033,
94.1103,131.625,11.7378,11.4595,-2.54059,0.725696,1,-8.5415e-05,4.86342,
98.3939,131.625,12.071,11.838,-2.36053,0.737899,1,-0.00162269,4.28463,
102.678,131.625,12.3573,12.2663,-1.49689,0.788419,1,0.0011532,4.68374,
106.961,131.625,12.6432,12.6088,-0.932312,0.822625,1,0.00127014,4.28212,
111.245,131.625,12.5795,12.5252,-1.1673,0.811773,1,0.000397337,4.35709,
115.528,131.625,12.3875,12.3501,-0.961304,0.867047,1,-0.000511157,5.82563,
119.812,131.625,12.3904,12.3546,-0.941467,0.848641,1,-0.000425357,5.40389,
124.096,131.625,12.7082,12.6708,-0.973511,0.833687,1,0.000625414,4.21975,
128.379,131.625,12.5377,12.489,-1.10474,0.862927,1,-0.000634466,4.66748,
132.663,131.625,12.267,12.2112,-1.16882,0.839405,1,-0.000448827,4.86577,
136.947,131.625,12.235,12.2103,-0.776672,0.856636,1,-0.000648139,5.41101,
141.23,131.625,12.3307,12.319,-0.537109,0.869937,1,-0.000788438,4.67184,
145.514,131.625,11.6677,11.6591,-0.448608,0.828989,1,5.3534e-05,4.57792,
149.798,131.625,10.8519,10.8399,-0.511169,0.760817,1,0.00101241,4.29225,
154.081,131.625,9.00691,9.00452,-0.20752,0.695577,1,-0.00117595,3.789,
158.365,131.625,8.85121,8.83824,0.479126,0.730743,1,-0.000885525,4.66528,
162.648,131.625,9.55318,9.53386,0.6073,0.751036,1,0.0027671,3.98084,
166.932,131.625,9.1368,9.08231,0.996399,0.696419,1,0.00232986,3.79545,
171.216,131.625,8.67768,8.38114,2.24915,0.636112,1,0.000646945,3.60919,
175.499,131.625,9.99588,9.27969,3.71552,0.624237,1,0.000455626,3.596,
179.783,131.625,10.2181,9.58358,3.54462,0.679631,1,2.84382e-05,3.32995,
184.067,131.625,10.7382,10.4676,2.39563,0.733581,1,0.000376471,3.69064,
188.35,131.625,11.8224,11.7324,1.45569,0.737144,1,0.00230619,4.0808,
192.634,131.625,12.1643,12.112,1.1261,0.730843,1,0.00362638,3.66669,
196.918,131.625,12.519,12.5122,0.411987,0.825225,1,0.00239786,4.32576,
201.201,131.625,13.0494,13.0483,-0.175476,0.865627,1,0.00125122,3.69986,
205.485,131.625,12.7512,12.7309,-0.720215,0.838366,1,0.000677956,3.48036,
209.769,131.625,12.0743,11.999,-1.34583,0.788631,1,0.00201539,3.97772,
214.052,131.625,12.3615,12.1593,-2.22626,0.767206,1,0.0014239,4.40923,
218.336,131.625,12.5977,12.4418,-1.97601,0.767282,1,0.00232322,4.00504,
222.619,131.625,12.4762,12.3075,-2.04468,0.80012,1,0.00219385,3.90822,
226.903,131.625,11.8565,11.6914,-1.97144,0.792661,1,0.00117956,3.56407,
231.187,131.625,11.6507,11.5086,-1.81427,0.772481,1,0.00121761,4.49444,
235.47,131.625,11.8892,11.7287,-1.94702,0.79816,1,0.000987494,2.78599,
239.754,131.625,11.5636,11.3866,-2.01569,0.799739,1,0.00153616,2.76486,
244.038,131.625,10.3462,10.144,-2.03552,0.793255,1,0,3.16923,
4.15383,127.341,6.75811,6.65248,-1.19019,0.792415,1,0.0070781,2.36859,
8.43747,127.341,6.28629,6.18954,-1.09863,0.783546,1,0.00480638,4.01541,
12.7211,127.341,5.22108,5.07674,-1.21918,0.784477,1,0.00128121,3.97022,
17.0048,127.341,4.27764,4.1213,-1.14594,0.779152,1,0.000571815,4.57721,
21.2884,127.341,2.75058,2.715,0.440979,0.761976,1,0.00218694,4.32849,
25.572,127.341,3.24094,0.485668,3.20435,0.729086,1,0.00187187,4.1817,
29.8557,127.341,4.25703,-0.224612,4.2511,0.712975,1,0.00341851,3.14646,
34.1393,127.341,2.54151,1.08562,2.29797,0.774469,1,0.00468396,3.88296,
38.423,127.341,2.24511,1.91593,1.17035,0.741442,1,0.00640054,4.10511,
42.7066,127.341,3.74514,3.67643,0.714111,0.713313,1,0.00706731,4.60914,
46.9902,127.341,5.08856,5.06738,0.463867,0.762378,1,0.0059231,3.56553,
51.2739,127.341,6.63513,6.59356,0.741577,0.721648,1,0.0110406,3.92876,
55.5575,127.341,7.08441,6.99871,1.09863,0.691736,1,0.0121411,3.97069,
59.8411,127.341,6.99154,6.9891,0.184631,0.698653,1,0.0115441,3.74465,
64.1248,127.341,9.47403,9.30895,-1.76086,0.69311,1,0.0135855,4.04619,
68.4084,127.341,10.8973,10.5286,-2.81067,0.672642,1,0.0106982,4.43545,
72.6921,127.341,11.632,11.0334,-3.68347,0.688322,1,0.00534352,3.79937,
76.9757,127.341,12.1541,11.4296,-4.13361,0.720641,1,0.00353871,4.38192,
81.2593,127.341,12.513,11.6735,-4.50592,0.731319,1,0.00347523,4.57223,
85.543,127.341,12.3734,11.4036,-4.80194,0.685189,1,0.00291666,4.24629,
89.8266,127.341,10.7464,9.93664,-4.09241,0.641973,1,0.00124044,3.88787,
94.1103,127.341,11.762,11.496,-2.48718,0.721396,1,0.00138053,4.24351,
98.3939,127.341,12.6093,12.5333,-1.38245,0.787375,1,0.00244082,4.98487,
102.678,127.341,11.7964,11.7724,-0.752258,0.7693,1,0.00270713,5.14881,
106.961,127.341,12.0835,12.0654,-0.660706,0.766085,1,0.00117292,4.53638,
111.245,127.341,12.3984,12.3552,-1.03455,0.758047,1,0.000719186,4.7306,
115.528,127.341,12.6138,12.5692,-1.06049,0.793584,1,0.00240995,5.15726,
119.812,127.341,12.5576,12.5364,-0.72937,0.826704,1,0.00184575,5.72462,
124.096,127.341,12.4223,12.4032,-0.688171,0.857828,1,0.00024558,5.10895,
128.379,127.341,12.7938,12.7606,-0.921631,0.829348,1,0.000395724,4.89165,
132.663,127.341,12.442,12.4037,-0.975037,0.820586,1,9.61581e-05,4.81905,
136.947,127.341,12.5104,12.4872,-0.761414,0.864471,1,0.000259932,4.52213,
141.23,127.341,12.6833,12.6561,-0.830078,0.846636,1,0.00119972,4.79215,
145.514,127.341,11.6818,11.6359,-1.03455,0.806539,1,0.000643024,3.83774,
149.798,127.341,10.4283,10.4084,-0.643921,0.77963,1,-0.000560429,4.4308,
154.081,127.341,9.51193,9.50742,-0.292969,0.731986,1,0.000634485,4.23862,
158.365,127.341,9.22015,9.21764,-0.215149,0.689794,1,0.0021416,3.95046,
162.648,127.341,8.35869,8.35019,0.376892,0.680169,1,0.00178215,4.34017,
166.932,127.341,8.13741,8.08488,0.923157,0.711612,1,0.0006554,4.15688,
171.216,127.341,8.5181,8.10419,2.62299,0.639786,1,0.00143225,3.83472,
175.499,127.341,10.9452,9.08434,6.10504,0.584516,1,-0.00169364,3.46563,
179.783,127.341,11.0742,9.57179,5.56946,0.659227,1,0.00232563,3.08122,
184.067,127.341,11.2926,10.3062,4.61578,0.674403,1,0.00321329,3.72102,
188.35,127.341,11.2756,10.7441,3.42102,0.682471,1,0.00471469,3.64795,
192.634,127.341,10.79,10.5578,2.22626,0.733535,1,0.0036255,4.4759,
196.918,127.341,11.5136,11.484,0.8255,0.7866,1,0.00289971,4.51876,
201.201,127.341,12.5132,12.5128,-0.0991821,0.825036,1,0.00439991,4.10695,
205.485,127.341,12.4928,12.4401,-1.14594,0.812735,1,0.00430186,4.38178,
209.769,127.341,11.3358,11.136,-2.11945,0.749781,1,0.00230958,3.90469,
214.052,127.341,11.8888,11.5492,-2.82135,0.713219,1,0.00201663,3.84143,
218.336,127.341,11.6928,11.4467,-2.38647,0.695798,1,0.00366606,4.15369,
222.619,127.341,11.5854,11.3686,-2.23083,0.775586,1,0.00431197,3.72134,
226.903,127.341,11.3818,11.1865,-2.09961,0.78747,1,0.0025374,4.02907,
231.187,127.341,11.1771,10.9868,-2.05383,0.748963,1,0.00211075,4.20917,
235.47,127.341,11.4452,11.307,-1.77307,0.816065,1,0.00272155,3.28291,
239.754,127.341,10.9336,10.7304,-2.09808,0.828722,1,0.00279836,3.33775,
244.038,127.341,9.65213,9.31633,-2.5238,0.81983,1,0,2.75251,
4.15383,123.057,4.26017,3.62374,-2.23999,0.834945,1,0.00183418,3.25126,
8.43747,123.057,4.46936,4.136,-1.69373,0.791089,1,0.00126984,3.34766,
12.7211,123.057,4.7522,4.52912,-1.4389,0.747309,1,-0.0021811,4.192,
17.0048,123.057,4.00911,3.87698,-1.02081,0.772295,1,-0.00169494,3.89201,
21.2884,123.057,1.90903,1.78303,0.682068,0.769042,1,-0.00123587,4.28733,
25.572,123.057,3.01485,-0.314932,2.99835,0.734863,1,-0.00121413,4.52805,
29.8557,123.057,5.55175,-1.69345,5.28717,0.700917,1,-0.00160141,4.20585,
34.1393,123.057,5.19466,-0.924715,5.11169,0.708383,1,-0.00442232,4.3829,
38.423,123.057,3.303,-0.836995,3.19519,0.737311,1,0.00554041,4.14924,
42.7066,123.057,1.90786,0.639519,1.79749,0.732453,1,0.00863736,4.23972,
46.9902,123.057,2.64642,2.52128,0.804138,0.754186,1,0.00725373,3.93955,
51.2739,123.057,1.88765,1.85973,0.323486,0.810101,1,0.0024012,3.903,
55.5575,123.057,1.81828,1.79788,0.271606,0.812989,1,0.00277168,4.15825,
59.8411,123.057,2.02196,2.0173,-0.137329,0.802233,1,0.00362902,4.64564,
64.1248,123.057,3.76811,3.47237,-1.46332,0.709973,1,0.0071187,4.81808,
68.4084,123.057,6.87914,5.93993,-3.46985,0.594881,1,0.0106766,3.59848,
72.6921,123.057,9.5027,8.74232,-3.72467,0.578642,1,0.0120882,3.08657,
76.9757,123.057,10.9412,9.91282,-4.63104,0.647117,1,0.0158613,3.38403,
81.2593,123.057,11.3557,10.1858,-5.02014,0.6823,1,0.0156801,4.07371,
85.543,123.057,11.0664,10.1584,-4.38995,0.682469,1,0.0072134,4.00159,
89.8266,123.057,10.0709,9.40328,-3.60565,0.621478,1,0.00397562,3.90009,
94.1103,123.057,11.1177,10.9033,-2.17285,0.658073,1,0.00816012,4.01433,
98.3939,123.057,11.5334,11.4895,-1.00555,0.748193,1,0.0112325,3.98187,
102.678,123.057,10.6297,10.6114,-0.622559,0.723469,1,0.0106303,4.0518,
106.961,123.057,11.5682,11.562,-0.378418,0.747402,1,0.00769243,5.07239,
111.245,123.057,12.0507,12.047,-0.296021,0.773086,1,0.00577386,4.76316,
115.528,123.057,11.5448,11.5372,-0.416565,0.852389,1,0.00262933,3.90585,
119.812,123.057,11.7515,11.7463,-0.349426,0.85605,1,0.0016916,4.88735,
124.096,123.057,12.302,12.2981,-0.308228,0.810888,1,0.000494794,5.32984,
128.379,123.057,12.6063,12.5909,-0.624084,0.801836,1,0.00229522,5.03196,
132.663,123.057,12.3926,12.363,-0.856018,0.830092,1,0.00211582,5.20257,
136.947,123.057,12.4165,12.3764,-0.997925,0.826426,1,0.00181766,5.15772,
141.23,123.057,12.2137,12.1436,-1.30615,0.80219,1,0.00210191,4.35216,
145.514,123.057,11.4404,11.361,-1.34583,0.800253,1,0.00145577,4.69235,
149.798,123.057,10.6723,10.647,-0.735474,0.775059,1,-0.000461031,5.34389,
154.081,123.057,9.2429,9.23552,-0.369263,0.698942,1,-0.000885333,4.88,
158.365,123.057,8.31611,8.30176,-0.488281,0.648896,1,-0.000224788,3.60875,
162.648,123.057,7.58928,7.58673,0.196838,0.662554,1,-0.00284823,4.38143,
166.932,123.057,7.92048,7.8053,1.34583,0.663824,1,-0.00508327,3.79767,
171.216,123.057,8.21441,7.48963,3.37372,0.596313,1,-0.00429397,3.6339,
175.499,123.057,12.313,9.812,7.43866,0.576062,1,0.00415828,3.42308,
179.783,123.057,10.5634,8.57376,6.17065,0.655343,1,-0.0004271,3.56255,
184.067,123.057,10.0716,8.92791,4.66156,0.685251,1,0.000320742,3.91807,
188.35,123.057,9.41833,8.72524,3.54614,0.689213,1,-0.000882834,3.40805,
192.634,123.057,9.15808,9.00095,1.68915,0.721878,1,-0.000994517,3.57536,
196.918,123.057,10.2676,10.2381,0.776672,0.735678,1,0.000533831,3.75373,
201.201,123.057,10.6287,10.6275,-0.161743,0.742737,1,0.00305289,3.78501,
205.485,123.057,10.7846,10.6035,-1.96838,0.697566,1,0.00589796,4.20676,
209.769,123.057,10.6978,10.1457,-3.39203,0.661812,1,0.00666333,3.95016,
214.052,123.057,11.3647,10.6851,-3.87115,0.669647,1,0.00392214,3.30736,
218.336,123.057,10.1949,9.87682,-2.52686,0.687541,1,0.0020499,4.12952,
222.619,123.057,9.72705,9.52232,-1.98517,0.721295,1,0.00376718,3.63813,
226.903,123.057,10.3035,10.0995,-2.0401,0.743858,1,0.00427825,3.30693,
231.187,123.057,10.4094,10.0822,-2.58942,0.741109,1,0.0047547,4.05456,
235.47,123.057,10.3077,10.1421,-1.84021,0.794625,1,0.00614615,3.74411,
239.754,123.057,9.7475,9.5352,-2.02332,0.828495,1,0.00421339,3.36742,
244.038,123.057,9.24341,8.86884,-2.60468,0.811178,1,0,2.97475,
4.15383,118.774,3.29487,2.83711,-1.67542,0.825074,1,0.000723726,3.34345,
8.43747,118.774,3.95605,3.59156,-1.65863,0.793694,1,0.00189123,3.56862,
12.7211,118.774,5.73554,5.46198,-1.75018,0.690742,1,0.00339483,3.46585,
17.0048,118.774,4.74019,4.59959,-1.14594,0.75036,1,0.00269489,3.96716,
21.2884,118.774,2.32653,2.30989,0.27771,0.775108,1,0.00104707,3.71027,
25.572,118.774,1.77713,0.203517,1.76544,0.73594,1,0.000483586,3.89976,
29.8557,118.774,3.51474,-1.00627,3.36761,0.729882,1,0.00150118,4.48973,
34.1393,118.774,7.12961,0.970148,7.06329,0.67114,1,0.00799299,4.16646,
38.423,118.774,7.14426,-3.21859,6.37817,0.653292,1,-0.00708347,3.50218,
42.7066,118.774,5.04717,-3.07687,4.00085,0.71055,1,0.0037327,2.97322,
46.9902,118.774,2.03196,-0.581361,1.94702,0.736903,1,0.00640129,3.40672,
51.2739,118.774,0.89643,0.831201,0.335693,0.804175,1,0.00718035,4.30601,
55.5575,118.774,0.612416,0.609809,0.0564575,0.843922,1,0.00411835,5.08707,
59.8411,118.774,0.467435,0.457443,-0.0961304,0.85579,1,0.00198433,4.09814,
64.1248,118.774,0.653579,0.405351,-0.512695,0.818214,1,0.00158881,4.38153,
68.4084,118.774,1.91651,1.33683,-1.37329,0.748081,1,0.00284566,4.60794,
72.6921,118.774,5.45455,3.54996,-4.14124,0.576188,1,0.0071795,2.98231,
76.9757,118.774,8.0669,3.11381,-7.44171,0.538404,1,0.00357694,3.19655,
81.2593,118.774,7.50831,3.4689,-6.65894,0.58394,1,0.00324801,4.19428,
85.543,118.774,8.02555,7.07413,-3.79028,0.629732,1,0.01069,4.27669,
89.8266,118.774,8.28181,7.69418,-3.06396,0.622949,1,0.0103546,4.00927,
94.1103,118.774,7.71862,7.40243,-2.18658,0.606842,1,0.011016,4.0208,
98.3939,118.774,6.80679,6.68764,-1.26801,0.645706,1,0.0117007,3.94926,
102.678,118.774,6.08918,6.04787,-0.708008,0.664504,1,0.0108152,3.66983,
106.961,118.774,8.26504,8.26304,-0.18158,0.687507,1,0.0145945,4.3408,
111.245,118.774,9.57873,9.57664,0.19989,0.7164,1,0.0134343,4.21471,
115.528,118.774,10.4112,10.4105,0.115967,0.786362,1,0.0103506,3.97101,
119.812,118.774,11.0204,11.0203,-0.0488281,0.813218,1,0.00806931,4.86573,
124.096,118.774,12.0886,12.0854,-0.279236,0.790686,1,0.00612645,4.73788,
128.379,118.774,11.6272,11.6089,-0.65155,0.772165,1,0.00440787,4.83783,
132.663,118.774,11.508,11.4565,-1.08795,0.804116,1,0.00331521,5.25427,
136.947,118.774,11.6659,11.5981,-1.2558,0.786593,1,0.00254188,4.85081,
141.23,118.774,11.3305,11.2445,-1.39313,0.786748,1,0.00162267,4.21973,
145.514,118.774,10.8847,10.7396,-1.77155,0.770915,1,0.00025997,4.48931,
149.798,118.774,10.9415,10.8451,-1.44958,0.746137,1,-2.14342e-05,4.42813,
154.081,118.774,9.65744,9.61467,-0.907898,0.690862,1,-0.0017897,3.78169,
158.365,118.774,8.4237,8.39882,-0.646973,0.606229,1,-0.00573302,3.84103,
162.648,118.774,8.80776,8.80773,0.0228882,0.655353,1,-0.00434808,4.19719,
166.932,118.774,10.0584,9.98105,1.24512,0.693155,1,-0.00148049,3.97473,
171.216,118.774,9.73371,9.33772,2.74811,0.641837,1,-0.000678866,3.37321,
175.499,118.774,10.1143,8.03491,6.14319,0.582087,1,-0.00173538,3.28484,
179.783,118.774,9.72278,8.75747,4.22363,0.673254,1,-0.000573455,3.80021,
184.067,118.774,9.18159,8.79025,2.65198,0.703246,1,0.00135261,4.35993,
188.35,118.774,9.23521,9.10286,1.55792,0.712228,1,0.00110698,4.06929,
192.634,118.774,9.49322,9.42764,1.11389,0.727693,1,-0.000295254,4.35301,
196.918,118.774,10.0247,10.0095,0.550842,0.735609,1,0.000560153,4.35024,
201.201,118.774,9.33795,9.31955,-0.585938,0.747653,1,0.00254358,4.55619,
205.485,118.774,8.37847,8.07938,-2.21863,0.704541,1,0.00584548,4.22323,
209.769,118.774,9.11372,7.28715,-5.47333,0.632386,1,0.0069324,3.4101,
214.052,118.774,10.2425,9.00873,-4.87366,0.676646,1,0.00573506,3.46337,
218.336,118.774,9.40751,8.99996,-2.73895,0.717292,1,0.0034105,4.11375,
222.619,118.774,8.26181,7.90686,-2.39563,0.699933,1,0.00238105,3.694,
226.903,118.774,8.59264,8.26725,-2.34222,0.717203,1,0.00475786,3.54791,
231.187,118.774,8.41678,8.04467,-2.47498,0.74713,1,0.004558,4.11841,
235.47,118.774,7.87257,7.51369,-2.34985,0.771013,1,0.00205428,4.35117,
239.754,118.774,8.15437,7.73385,-2.58484,0.788085,1,0.00231829,3.98482,
244.038,118.774,8.87398,8.51023,-2.51465,0.785982,1,0,4.44987,
4.15383,114.49,2.82893,2.52653,-1.27258,0.806183,1,0.00223814,4.59567,
8.43747,114.49,3.03858,2.77788,-1.23138,0.790939,1,0.00286925,4.00745,
12.7211,114.49,4.29772,4.01072,-1.54419,0.751408,1,0.00605652,3.53267,
17.0048,114.49,3.58979,3.45137,-0.987244,0.774918,1,0.00690302,4.23215,
21.2884,114.49,1.91116,1.86349,0.424194,0.818663,1,0.00757563,4.34494,
25.572,114.49,1.73035,-0.00299581,1.73035,0.786806,1,0.00546836,3.52713,
29.8557,114.49,3.36754,-1.6524,2.93427,0.753244,1,0.00330309,4.09133,
34.1393,114.49,6.09224,-2.42034,5.59082,0.688045,1,0.00271616,3.8596,
38.423,114.49,7.77193,-0.182943,7.76978,0.661058,1,0.00952067,4.29558,
42.7066,114.49,7.967,-4.68515,6.44379,0.634595,1,-0.00935101,3.14861,
46.9902,114.49,5.11376,-3.33251,3.87878,0.688721,1,0.00134484,3.89574,
51.2739,114.49,2.60709,-2.2429,1.32904,0.763905,1,0.00300056,3.58996,
55.5575,114.49,1.17919,-1.15363,0.244141,0.791704,1,0.00461716,5.12587,
59.8411,114.49,0.439646,-0.392352,-0.198364,0.761341,1,0.00308216,4.15564,
64.1248,114.49,0.644022,-0.2771,-0.58136,0.799773,1,0.00131323,4.14524,
68.4084,114.49,1.08451,0.111167,-1.0788,0.796702,1,0.00288284,4.44695,
72.6921,114.49,2.14281,0.477498,-2.08893,0.67542,1,0.00356894,4.16276,
76.9757,114.49,3.76274,1.58006,-3.41492,0.592612,1,0.0026472,4.1301,
81.2593,114.49,4.68949,2.06592,-4.2099,0.603454,1,0.00266717,4.26064,
85.543,114.49,4.96922,2.48811,-4.30145,0.620362,1,0.00450858,4.37723,
89.8266,114.49,5.28694,3.26147,-4.16107,0.621286,1,0.00575862,4.26635,
94.1103,114.49,3.16424,2.69187,-1.66321,0.685188,1,0.00490942,4.74973,
98.3939,114.49,1.72977,1.6833,-0.398254,0.732507,1,0.00294965,4.35843,
102.678,114.49,1.39055,1.39055,-0.00152588,0.731537,1,0.00234236,5.41435,
106.961,114.49,1.99233,1.99199,0.0366211,0.705146,1,0.00221868,3.92959,
111.245,114.49,3.81713,3.81008,0.231934,0.664661,1,0.00587096,4.57893,
115.528,114.49,5.98004,5.97018,0.343323,0.633934,1,0.0101621,3.74639,
119.812,114.49,7.55672,7.55563,0.128174,0.693897,1,0.0112431,4.04032,
124.096,114.49,9.46519,9.46419,-0.137329,0.746492,1,0.012865,4.36007,
128.379,114.49,9.73784,9.72074,-0.576782,0.72244,1,0.012543,4.31589,
132.663,114.49,10.0909,10.0355,-1.05591,0.729196,1,0.00676753,4.09824,
136.947,114.49,10.586,10.5103,-1.26343,0.725834,1,0.00602646,4.45104,
141.23,114.49,10.6235,10.5496,-1.25122,0.741171,1,0.0063963,4.28127,
145.514,114.49,10.7658,10.6281,-1.71661,0.778846,1,0.00224294,4.28065,
149.798,114.49,11.0079,10.8538,-1.83563,0.777094,1,0.000720344,5.08059,
