TITLE = "1.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
158.365,67.37,7.65646,7.63377,-0.588989,0.674162,1,0.00116695,3.19576,
162.648,67.37,5.63826,5.54081,1.0437,0.722119,1,-0.00244167,4.68509,
166.932,67.37,7.22235,7.12914,-1.15662,0.717097,1,-0.00199361,3.91695,
171.216,67.37,8.22929,8.14455,-1.17798,0.75681,1,-0.000342105,4.26256,
175.499,67.37,8.03436,7.96668,-1.04065,0.768867,1,-6.75773e-05,4.46204,
179.783,67.37,8.63701,8.61793,-0.57373,0.760219,1,0.00106472,4.20701,
184.067,67.37,10.1934,10.1921,-0.161743,0.713691,1,0.000892909,3.73092,
188.35,67.37,10.7621,10.7589,-0.262451,0.744687,1,0.00126983,3.68681,
192.634,67.37,10.1791,10.1787,-0.0930786,0.809801,1,0.000420491,4.20855,
196.918,67.37,10.017,10.0141,0.241089,0.786948,1,0.000962908,3.60124,
201.201,67.37,9.50854,9.50732,0.152588,0.77118,1,0.00151944,4.2171,
205.485,67.37,9.95329,9.95312,-0.0579834,0.821124,1,-0.000533693,4.45243,
209.769,67.37,10.4546,10.4535,0.15564,0.756443,1,-0.00130392,3.97799,
214.052,67.37,10.3934,10.3929,-0.0991821,0.76245,1,-0.00136997,3.86252,
218.336,67.37,10.8442,10.8441,-0.0213623,0.839191,1,0.000303096,3.52828,
222.619,67.37,10.3993,10.3974,-0.198364,0.799735,1,9.26786e-05,3.84755,
226.903,67.37,10.1038,10.1023,0.17395,0.794391,1,0.00103988,3.33972,
231.187,67.37,10.2137,10.2089,0.314331,0.779588,1,0.00188879,3.88586,
235.47,67.37,10.8385,10.819,0.648499,0.78579,1,0.00220269,3.29603,
239.754,67.37,11.2616,11.256,0.35553,0.840051,1,0.00376993,3.62727,
244.038,67.37,11.1302,11.1155,0.572205,0.837618,1,0,4.39062,
4.15383,63.0863,2.38675,2.38675,-0.00457764,0.816949,1,-0.0047319,2.79883,
8.43747,63.0863,1.99236,1.97313,0.276184,0.830687,1,-0.00238497,4.4957,
12.7211,63.0863,2.04273,1.98684,0.474548,0.825451,1,-0.00174179,3.64498,
17.0048,63.0863,1.71245,1.62299,0.546265,0.817231,1,-0.00215779,4.12759,
21.2884,63.0863,1.11029,0.994906,0.492859,0.815193,1,-0.00364862,4.16694,
25.572,63.0863,0.737195,0.558954,0.480652,0.819831,1,-0.00416158,3.84351,
29.8557,63.0863,0.816655,0.771236,0.268555,0.80773,1,-0.00146592,4.65638,
34.1393,63.0863,1.26101,1.25968,-0.0579834,0.774433,1,0.000682806,3.71961,
38.423,63.0863,2.26176,1.96149,-1.1261,0.787852,1,0.00126464,4.07186,
42.7066,63.0863,2.60014,2.23299,-1.33209,0.80325,1,0.00058165,4.02232,
46.9902,63.0863,3.35238,2.78903,-1.86005,0.8481,1,0.00139249,2.81732,
51.2739,63.0863,3.52152,2.05745,-2.85797,0.798203,1,-0.000205748,3.08858,
55.5575,63.0863,3.67075,1.98164,-3.0899,0.744599,1,-0.000808531,3.37662,
59.8411,63.0863,4.45532,3.4331,-2.83966,0.714051,1,0.00068439,4.28513,
64.1248,63.0863,5.8025,4.81405,-3.23944,0.658134,1,0.00178129,3.9349,
68.4084,63.0863,6.38604,5.18513,-3.72772,0.633083,1,-0.000210326,3.42271,
72.6921,63.0863,6.54789,4.85693,-4.39148,0.648254,1,-0.00281521,3.54029,
76.9757,63.0863,7.06774,6.84956,-1.74255,0.621626,1,0.000734047,3.6504,
81.2593,63.0863,8.02039,7.74152,-2.09656,0.62399,1,0.00495515,3.72281,
85.543,63.0863,8.32732,7.86982,-2.72217,0.675286,1,0.00456803,4.12462,
89.8266,63.0863,9.28312,8.90439,-2.62451,0.654552,1,0.00357959,2.85279,
94.1103,63.0863,8.39005,8.30256,-1.2085,0.659574,1,0.000580332,2.94528,
98.3939,63.0863,8.59371,8.51717,-1.14441,0.698003,1,0.00237102,3.70442,
102.678,63.0863,8.92258,8.76035,-1.69373,0.654555,1,0.00493112,4.28972,
106.961,63.0863,10.261,10.0486,-2.07672,0.637657,1,0.00754237,4.40254,
111.245,63.0863,10.0389,9.75961,-2.35138,0.699923,1,0.00898818,4.37689,
115.528,63.0863,8.98589,8.85275,-1.54114,0.694384,1,0.00652835,3.54987,
119.812,63.0863,6.60065,6.45719,-1.36871,0.648232,1,0.00352972,4.11413,
124.096,63.0863,4.96408,4.76681,-1.3855,0.691731,1,-0.000165177,4.73525,
128.379,63.0863,6.09218,5.96166,-1.25427,0.687014,1,-0.000530582,4.13471,
132.663,63.0863,6.21257,6.09987,-1.17798,0.719902,1,-0.000313562,4.66027,
136.947,63.0863,6.05261,5.9685,-1.00555,0.73227,1,-0.00048403,3.67307,
141.23,63.0863,6.37243,6.33825,-0.65918,0.689958,1,-0.000999183,3.41115,
145.514,63.0863,8.71373,8.62388,-1.24817,0.722668,1,0.000906063,4.39051,
149.798,63.0863,8.123,8.0158,-1.31531,0.722123,1,0.00157078,4.31777,
154.081,63.0863,6.10496,6.10423,0.0946045,0.657535,1,-0.00119754,3.31439,
158.365,63.0863,7.14339,7.13592,-0.326538,0.732408,1,-0.000153366,3.81847,
162.648,63.0863,6.60934,6.58989,-0.506592,0.742507,1,-0.00231495,3.89548,
166.932,63.0863,8.0866,7.98535,-1.27563,0.709644,1,-0.0010038,3.89743,
171.216,63.0863,8.42356,8.29087,-1.48926,0.748404,1,0.00139018,3.51561,
175.499,63.0863,8.09662,7.9955,-1.27563,0.78344,1,0.00156316,4.26698,
179.783,63.0863,8.22153,8.16074,-0.997925,0.761356,1,-0.00116744,4.52977,
184.067,63.0863,9.84503,9.81061,-0.822449,0.710447,1,-0.000740217,4.01861,
188.35,63.0863,10.2256,10.2151,-0.462341,0.755714,1,0.000210271,4.23408,
192.634,63.0863,10.0002,9.99947,-0.117493,0.741635,1,-0.000481331,4.46889,
196.918,63.0863,9.60418,9.6021,0.19989,0.723993,1,-0.000817146,3.92651,
201.201,63.0863,8.8572,8.85631,0.125122,0.757079,1,-0.00197087,3.6116,
205.485,63.0863,10.1826,10.1826,0.0305176,0.78889,1,-0.001127,3.12028,
209.769,63.0863,11.0243,11.0123,0.515747,0.745116,1,0.0014392,3.6715,
214.052,63.0863,10.982,10.9808,0.164795,0.786952,1,0.00182493,3.80995,
218.336,63.0863,10.7142,10.7141,-0.0442505,0.835018,1,0.00114439,3.43041,
222.619,63.0863,10.3624,10.3573,-0.326538,0.790687,1,-0.000164125,3.54386,
226.903,63.0863,9.65814,9.65731,-0.126648,0.773965,1,-0.000755625,3.4255,
231.187,63.0863,9.39795,9.39764,0.0762939,0.799392,1,-2.84652e-05,3.93744,
235.47,63.0863,9.88073,9.87444,0.352478,0.795105,1,4.27685e-05,3.82153,
239.754,63.0863,9.64317,9.6424,0.12207,0.821502,1,3.55574e-05,3.75649,
244.038,63.0863,10.4176,10.4102,0.393677,0.847821,1,0,3.43667,
4.15383,58.8027,4.46124,4.41181,-0.662231,0.788706,1,-0.00219528,1.73142,
8.43747,58.8027,2.99482,2.99482,-0.00457764,0.780523,1,-0.00224973,3.36559,
12.7211,58.8027,2.73441,2.73238,-0.105286,0.819289,1,-0.00158672,3.95845,
17.0048,58.8027,2.56193,2.54599,-0.285339,0.793129,1,-0.00187629,3.8841,
21.2884,58.8027,2.59659,2.55619,-0.456238,0.736915,1,-0.00279185,3.28641,
25.572,58.8027,2.39571,2.34253,-0.502014,0.758791,1,-0.0016337,3.37766,
29.8557,58.8027,1.40424,1.39981,-0.111389,0.820632,1,-0.00167678,3.84845,
34.1393,58.8027,0.98718,0.966731,0.19989,0.823917,1,-0.00226311,3.40912,
38.423,58.8027,1.49665,1.41942,-0.474548,0.838533,1,-0.000862675,3.98854,
42.7066,58.8027,2.25143,1.98357,-1.06506,0.826335,1,0.00048243,4.08308,
46.9902,58.8027,2.78248,2.19343,-1.71204,0.792353,1,0.000585142,4.71904,
51.2739,58.8027,3.67454,2.14555,-2.98309,0.770251,1,-0.000117499,3.0242,
55.5575,58.8027,3.91475,2.32931,-3.14636,0.752368,1,0.0002311,2.85865,
59.8411,58.8027,4.36965,3.13926,-3.03955,0.71337,1,0.000968614,4.08828,
64.1248,58.8027,5.70518,4.05063,-4.01764,0.63514,1,0.00154865,3.51682,
68.4084,58.8027,7.12006,5.2751,-4.7821,0.58678,1,0.00366928,3.37307,
72.6921,58.8027,7.66153,6.06847,-4.67682,0.647764,1,0.00253702,3.65316,
76.9757,58.8027,6.61634,6.53424,-1.03912,0.632861,1,0.00128154,3.29952,
81.2593,58.8027,6.3139,5.61836,-2.88086,0.607354,1,-0.000170866,3.32765,
85.543,58.8027,6.36173,5.90819,-2.35901,0.651461,1,0.00449778,4.45227,
89.8266,58.8027,7.58177,7.37336,-1.76544,0.632039,1,0.00629841,4.15348,
94.1103,58.8027,8.16112,8.05343,-1.32141,0.641427,1,0.00955671,2.7833,
98.3939,58.8027,7.70096,7.50087,-1.74408,0.686059,1,0.00918348,3.56199,
102.678,58.8027,6.92797,6.64109,-1.97296,0.659345,1,0.00456291,3.77102,
106.961,58.8027,7.03924,6.82015,-1.74255,0.589009,1,0.00416574,3.57027,
111.245,58.8027,6.16506,5.91725,-1.73035,0.589702,1,0.003235,3.49285,
115.528,58.8027,6.29751,6.0714,-1.67236,0.65696,1,0.00417143,3.47605,
119.812,58.8027,5.09608,4.95146,-1.20544,0.673311,1,0.00194899,4.16059,
124.096,58.8027,4.99844,4.83811,-1.2558,0.686391,1,-0.00166715,4.31335,
128.379,58.8027,6.33258,6.18925,-1.33972,0.687847,1,-0.000751525,4.44603,
132.663,58.8027,6.29211,6.23465,-0.848389,0.70789,1,8.19396e-05,4.89702,
136.947,58.8027,6.21174,6.17667,-0.65918,0.707355,1,-0.00234063,4.33793,
141.23,58.8027,6.90021,6.7689,-1.33972,0.662571,1,-0.00321979,3.8258,
145.514,58.8027,8.34078,8.23714,-1.31073,0.699657,1,0.00142424,4.26551,
149.798,58.8027,7.44666,7.34617,-1.21918,0.696856,1,-0.000149863,3.70969,
154.081,58.8027,6.7069,6.61757,-1.091,0.697875,1,-0.00140867,4.03962,
158.365,58.8027,7.23401,7.20193,-0.680542,0.746409,1,0.000743816,3.99201,
162.648,58.8027,7.63914,7.58554,-0.90332,0.714854,1,0.000440847,3.77148,
166.932,58.8027,8.45109,8.41461,-0.784302,0.670052,1,0.000863479,4.08894,
171.216,58.8027,7.81092,7.69597,-1.33514,0.732236,1,-0.000228173,3.68874,
175.499,58.8027,7.49636,7.32647,-1.58691,0.762759,1,-0.00200278,4.07676,
179.783,58.8027,8.73776,8.66309,-1.13983,0.783255,1,-0.000163299,4.25788,
184.067,58.8027,10.1675,10.1268,-0.909424,0.746462,1,0.00186299,3.96595,
188.35,58.8027,10.1541,10.1255,-0.761414,0.751802,1,0.00046655,4.05214,
192.634,58.8027,10.214,10.2046,-0.436401,0.761322,1,0.00195319,3.59308,
196.918,58.8027,9.95286,9.95214,-0.120544,0.746617,1,0.00012831,4.44385,
201.201,58.8027,9.70322,9.70316,0.0350952,0.726159,1,-0.00150339,3.41311,
205.485,58.8027,10.6676,10.6659,0.192261,0.715001,1,-5.70297e-05,4.011,
209.769,58.8027,10.3963,10.396,0.0808716,0.708491,1,-0.000538126,4.18546,
214.052,58.8027,10.1984,10.1982,-0.062561,0.771605,1,-0.00212289,3.43837,
218.336,58.8027,10.2268,10.2255,-0.164795,0.784203,1,-0.000452174,4.50596,
222.619,58.8027,10.4283,10.4277,-0.112915,0.800335,1,5.70533e-05,4.42092,
226.903,58.8027,9.9816,9.98145,-0.0549316,0.789109,1,-0.00177273,3.65893,
231.187,58.8027,9.41081,9.41076,0.0305176,0.799887,1,-0.00281114,3.17562,
235.47,58.8027,9.85561,9.85538,0.0671387,0.785918,1,-0.000809031,3.83419,
239.754,58.8027,9.62741,9.6274,-0.0167847,0.795949,1,-0.00181102,3.80308,
244.038,58.8027,10.1225,10.1223,0.062561,0.842807,1,0,3.29163,
4.15383,54.5191,5.35613,5.34908,-0.274658,0.838314,1,-0.00554466,1.65353,
8.43747,54.5191,3.98328,3.95794,-0.448608,0.739231,1,-0.00685678,2.72706,
12.7211,54.5191,3.44609,3.41176,-0.485229,0.759161,1,-0.00347265,4.1576,
17.0048,54.5191,3.43444,3.34966,-0.758362,0.776716,1,-0.00232743,3.45019,
21.2884,54.5191,3.84933,3.75155,-0.862122,0.725738,1,-0.000675694,3.39718,
25.572,54.5191,3.06316,3.04082,-0.369263,0.785188,1,-0.00118026,2.83282,
29.8557,54.5191,2.1196,2.11742,-0.0961304,0.826385,1,-0.0031079,3.53659,
34.1393,54.5191,1.98577,1.93723,-0.436401,0.871326,1,-0.00276692,3.67645,
38.423,54.5191,1.88092,1.78932,-0.579834,0.879699,1,-0.00178021,3.6325,
42.7066,54.5191,1.99047,1.77679,-0.897217,0.816821,1,-0.000218985,3.9557,
46.9902,54.5191,2.36173,1.94287,-1.34277,0.787162,1,0.00069064,4.36859,
51.2739,54.5191,3.21838,2.19586,-2.35291,0.785989,1,0.0020703,3.08936,
55.5575,54.5191,3.39554,2.23022,-2.56042,0.764609,1,0.0018893,2.86036,
59.8411,54.5191,3.50116,2.72337,-2.20032,0.708646,1,0.00107054,4.28725,
64.1248,54.5191,4.50678,3.38492,-2.97546,0.641019,1,0.00266605,3.11968,
68.4084,54.5191,5.47008,3.70059,-4.02832,0.610059,1,0.00320343,3.56572,
72.6921,54.5191,6.24951,4.98052,-3.77502,0.639818,1,0.00149968,3.34863,
76.9757,54.5191,7.09878,5.98672,-3.8147,0.607838,1,0.000880446,3.67842,
81.2593,54.5191,7.15103,5.69189,-4.32892,0.564658,1,-0.00107293,3.3858,
85.543,54.5191,4.6809,3.97497,-2.47192,0.637945,1,-0.00600123,3.5319,
89.8266,54.5191,4.74818,4.67094,-0.852966,0.649752,1,-0.00325577,2.69258,
94.1103,54.5191,4.01657,3.96487,-0.642395,0.633564,1,-0.00284336,3.19671,
98.3939,54.5191,3.59428,3.57541,-0.367737,0.67664,1,-0.00437713,3.88259,
102.678,54.5191,4.68621,4.68614,0.0259399,0.631162,1,-0.00503618,4.24151,
106.961,54.5191,5.06867,5.03915,-0.546265,0.607441,1,-0.00491437,3.58542,
111.245,54.5191,4.79327,4.53145,-1.5625,0.679492,1,-0.00434285,3.41332,
115.528,54.5191,4.44753,4.28911,-1.17645,0.682515,1,-0.00490695,3.40253,
119.812,54.5191,4.22429,4.11664,-0.947571,0.632035,1,-0.00776766,3.7884,
124.096,54.5191,5.77845,5.55409,-1.59454,0.62348,1,-0.0069856,3.73275,
128.379,54.5191,6.93075,6.51027,-2.37732,0.637159,1,-0.00425978,4.27899,
132.663,54.5191,6.25104,6.1989,-0.805664,0.660879,1,-0.0041048,4.00409,
136.947,54.5191,7.24461,7.18014,-0.964355,0.670328,1,-0.00297472,4.22889,
141.23,54.5191,8.17268,8.15326,-0.563049,0.668761,1,-0.000905884,4.24232,
145.514,54.5191,7.62868,7.62838,0.0686646,0.700131,1,-1.78196e-05,4.33386,
149.798,54.5191,7.44556,7.4099,-0.727844,0.741457,1,-0.000434767,4.39121,
154.081,54.5191,7.31728,7.22233,-1.17493,0.766264,1,-0.000509784,4.37133,
158.365,54.5191,6.9852,6.88358,-1.18713,0.689562,1,-0.000387805,3.43592,
162.648,54.5191,7.5168,7.39589,-1.34277,0.62474,1,-0.000668661,3.65423,
166.932,54.5191,8.11219,8.04576,-1.03607,0.677906,1,0.000780559,3.55957,
171.216,54.5191,7.91943,7.79347,-1.40686,0.751766,1,-0.000288266,5.0125,
175.499,54.5191,8.36685,8.18565,-1.73187,0.768008,1,-0.00227328,4.75766,
179.783,54.5191,8.85927,8.73242,-1.49384,0.769374,1,-0.000455315,5.43575,
184.067,54.5191,9.39421,9.32975,-1.09863,0.745511,1,0.00326545,4.29973,
188.35,54.5191,9.96762,9.92619,-0.907898,0.75242,1,0.00228628,4.06633,
192.634,54.5191,9.39937,9.36921,-0.752258,0.754048,1,-5.69235e-05,4.44343,
196.918,54.5191,9.93006,9.89658,-0.814819,0.791816,1,-0.000761487,3.85045,
201.201,54.5191,10.3489,10.3486,-0.0717163,0.813005,1,-0.000259826,4.48034,
205.485,54.5191,10.6951,10.6902,0.32196,0.784108,1,0.00122198,4.12664,
209.769,54.5191,10.6287,10.6259,0.245667,0.750205,1,0.00147661,3.79042,
214.052,54.5191,11.1174,11.1088,0.437927,0.766811,1,0.000313971,4.22558,
218.336,54.5191,10.4189,10.4188,-0.0350952,0.787058,1,-0.000947553,4.25579,
222.619,54.5191,10.4041,10.403,-0.149536,0.790915,1,-0.0010144,4.26015,
226.903,54.5191,10.7429,10.7399,0.254822,0.785584,1,0.000602169,4.24434,
231.187,54.5191,10.6173,10.6151,0.213623,0.808397,1,0.00112671,4.35014,
235.47,54.5191,10.2033,10.2019,-0.169373,0.818842,1,0.000238549,3.03733,
239.754,54.5191,10.407,10.4035,0.267029,0.931948,1,-0.000595054,2.16194,
244.038,54.5191,10.2734,10.2715,0.198364,0.920713,1,0,2.0509,
4.15383,50.2354,8.55915,7.71652,3.70331,0.840952,1,-0.00345454,1.85242,
8.43747,50.2354,7.80329,6.89141,3.66058,0.763886,1,-0.00407148,2.31879,
12.7211,50.2354,5.07579,4.89912,-1.32751,0.741769,1,-0.00559565,3.16371,
17.0048,50.2354,4.4972,4.34754,-1.15051,0.732239,1,-0.00684672,3.18967,
21.2884,50.2354,4.18563,4.04053,-1.09253,0.735807,1,-0.00640442,3.35404,
25.572,50.2354,3.6127,3.54536,-0.694275,0.789919,1,-0.00521295,3.54097,
29.8557,50.2354,3.52351,3.44815,-0.724792,0.787771,1,-0.00849343,3.41125,
34.1393,50.2354,3.27834,3.12178,-1.00098,0.837312,1,-0.0110782,4.82764,
38.423,50.2354,2.68605,2.55208,-0.837708,0.847679,1,-0.0109437,4.52245,
42.7066,50.2354,2.07745,1.87077,-0.90332,0.790225,1,-0.00588583,4.1441,
46.9902,50.2354,1.90085,1.64695,-0.949097,0.812078,1,-0.00168621,4.34798,
51.2739,50.2354,1.59449,1.30865,-0.91095,0.858991,1,-0.00111821,3.5378,
55.5575,50.2354,1.80078,1.41972,-1.10779,0.804848,1,-0.000837227,4.0199,
59.8411,50.2354,2.65824,2.26394,-1.39313,0.724446,1,0.000232439,4.13796,
64.1248,50.2354,2.56686,2.2421,-1.24969,0.688577,1,-0.000126431,4.02593,
68.4084,50.2354,2.92674,2.32386,-1.77917,0.672494,1,0.000210954,3.01865,
72.6921,50.2354,4.76549,4.3365,-1.97601,0.603833,1,-0.00130875,4.12187,
76.9757,50.2354,6.19444,5.60955,-2.62756,0.574695,1,-0.00174857,3.80059,
81.2593,50.2354,7.07793,6.14919,-3.50494,0.559664,1,-0.00328474,3.66479,
85.543,50.2354,6.67412,6.54988,-1.28174,0.58138,1,-0.00425797,2.82602,
89.8266,50.2354,6.27891,6.06293,-1.63269,0.659119,1,-0.00475626,3.94109,
94.1103,50.2354,5.2903,5.18166,-1.06659,0.674021,1,-0.00807888,3.78659,
98.3939,50.2354,5.53978,5.4552,-0.964355,0.643801,1,-0.00837919,3.77467,
102.678,50.2354,6.87345,6.84506,0.624084,0.629341,1,-0.00658347,3.85099,
106.961,50.2354,7.14943,7.14162,-0.334167,0.635411,1,-0.00664956,4.06721,
111.245,50.2354,6.59556,6.39029,-1.63269,0.649876,1,-0.00931821,4.05364,
115.528,50.2354,6.53061,6.39044,-1.34583,0.639095,1,-0.00914765,4.08253,
119.812,50.2354,7.83029,7.45581,-2.39258,0.614778,1,-0.00586594,3.88527,
124.096,50.2354,8.8368,8.55336,-2.22015,0.651534,1,-0.00417869,4.34756,
128.379,50.2354,8.40309,8.33415,-1.07422,0.677396,1,-0.0030839,4.67333,
132.663,50.2354,7.97699,7.96212,-0.486755,0.691331,1,-0.00188573,4.17896,
136.947,50.2354,8.48238,8.4572,-0.653076,0.668551,1,-0.00174153,4.9681,
141.23,50.2354,8.54482,8.54088,-0.259399,0.684607,1,-0.00289498,3.90309,
145.514,50.2354,7.63859,7.63511,0.230408,0.715668,1,-0.00278582,4.58102,
149.798,50.2354,7.59996,7.59594,-0.247192,0.731449,1,-0.00215229,4.43127,
154.081,50.2354,7.47168,7.44006,-0.686646,0.751354,1,-0.00240661,3.59205,
158.365,50.2354,7.09717,7.04971,-0.819397,0.684101,1,-0.00183178,4.10071,
162.648,50.2354,7.78038,7.68329,-1.22528,0.648841,1,-4.27424e-05,3.33521,
166.932,50.2354,7.84775,7.71127,-1.45721,0.700601,1,-0.00119985,4.23141,
171.216,50.2354,8.0172,7.91751,-1.26038,0.710538,1,-0.00141717,4.68643,
175.499,50.2354,9.23593,9.1607,-1.17645,0.733414,1,0.00152185,4.94452,
179.783,50.2354,9.06668,8.92727,-1.58386,0.733095,1,6.42679e-05,4.95339,
184.067,50.2354,8.09338,7.92855,-1.62506,0.751858,1,-0.00216773,4.32159,
188.35,50.2354,9.00947,8.94792,-1.05133,0.775863,1,-0.000615605,3.53786,
192.634,50.2354,9.4252,9.39353,-0.772095,0.764624,1,-0.00172784,3.94766,
196.918,50.2354,10.2494,10.2241,-0.718689,0.802265,1,-0.00114993,4.09414,
201.201,50.2354,10.4619,10.4596,-0.219727,0.827712,1,-0.00127967,4.18681,
205.485,50.2354,10.1679,10.1665,-0.163269,0.809877,1,-0.000245885,3.52134,
209.769,50.2354,9.99466,9.99269,-0.198364,0.779815,1,-0.00120124,4.18903,
214.052,50.2354,10.9785,10.9743,0.302124,0.789783,1,-0.000452546,4.3521,
218.336,50.2354,10.8255,10.8247,0.134277,0.7823,1,0.000341952,4.61375,
222.619,50.2354,10.857,10.8384,-0.634766,0.768578,1,-6.77365e-05,4.16818,
226.903,50.2354,10.4917,10.4806,-0.480652,0.795367,1,0.000342241,4.24094,
231.187,50.2354,10.1372,10.1337,-0.263977,0.820516,1,0.00175269,3.85068,
235.47,50.2354,10.1033,10.1005,-0.238037,0.843899,1,0.000754184,3.14742,
239.754,50.2354,10.6607,10.6576,0.257874,0.922808,1,2.49408e-05,3.66539,
244.038,50.2354,10.5546,10.5542,0.0839233,0.904694,1,0,2.273,
4.15383,45.9518,9.6834,9.19348,3.04108,0.816715,1,-0.00213719,2.2443,
8.43747,45.9518,9.0742,8.62744,2.81219,0.784186,1,-0.0019521,3.01462,
12.7211,45.9518,7.76386,7.29299,2.66266,0.770236,1,-0.00357914,3.51827,
17.0048,45.9518,7.84874,7.27839,2.93732,0.732579,1,-0.00384574,2.39405,
21.2884,45.9518,7.45161,6.78078,3.0899,0.725426,1,-0.0052356,2.49958,
25.572,45.9518,6.23813,5.778,-2.35138,0.722847,1,-0.00644727,3.59505,
29.8557,45.9518,7.8805,7.08368,3.45306,0.711063,1,-0.00398631,3.14347,
34.1393,45.9518,8.19924,7.86121,2.33002,0.734471,1,-0.00345764,3.47611,
38.423,45.9518,7.39931,7.23278,1.56097,0.716983,1,-0.0042923,3.84302,
42.7066,45.9518,5.15181,4.39087,-2.6947,0.740034,1,-0.0103179,3.46962,
46.9902,45.9518,2.66459,2.36852,-1.2207,0.794936,1,-0.0161328,4.15975,
51.2739,45.9518,1.98436,1.78803,-0.860596,0.837106,1,-0.0156616,3.30099,
55.5575,45.9518,2.11458,1.77912,-1.14288,0.798503,1,-0.00826538,4.29148,
59.8411,45.9518,2.7158,2.16446,-1.64032,0.764932,1,-0.00516609,4.97579,
64.1248,45.9518,2.6684,2.29608,-1.35956,0.718715,1,-0.00509274,4.52844,
68.4084,45.9518,2.5554,2.23324,-1.24207,0.665103,1,-0.00416842,3.63985,
72.6921,45.9518,4.99401,4.89912,-0.968933,0.616847,1,-0.00149277,3.65919,
76.9757,45.9518,6.50584,6.36023,-1.36871,0.6165,1,-0.00177964,3.94621,
81.2593,45.9518,7.55865,7.55766,0.12207,0.637496,1,-0.00267895,3.62427,
85.543,45.9518,8.38034,8.37193,-0.375366,0.629571,1,-0.00205131,3.39769,
89.8266,45.9518,8.12515,8.09622,-0.68512,0.665948,1,-0.00331385,4.12491,
94.1103,45.9518,8.67028,8.64472,0.665283,0.75061,1,-0.00413162,2.94497,
98.3939,45.9518,9.11865,9.05641,1.06354,0.734648,1,-0.00372064,3.95577,
102.678,45.9518,9.67024,9.66746,0.231934,0.717789,1,-0.00427489,4.53378,
106.961,45.9518,9.98548,9.98506,-0.0915527,0.705517,1,-0.00175627,4.59699,
111.245,45.9518,10.3833,10.3817,-0.177002,0.711544,1,0.000329544,4.54705,
115.528,45.9518,10.3272,10.3186,-0.421143,0.743762,1,-0.00207481,4.8549,
119.812,45.9518,10.0398,9.97437,-1.14441,0.72334,1,-0.0023294,4.3015,
124.096,45.9518,10.3912,10.3427,-1.0025,0.732768,1,-0.00116133,4.56542,
128.379,45.9518,9.66937,9.65419,-0.541687,0.755708,1,-0.00281988,4.78554,
132.663,45.9518,8.77077,8.7706,-0.0549316,0.759256,1,-0.00434491,4.39003,
136.947,45.9518,9.20762,9.20442,-0.242615,0.743156,1,-0.00248302,3.8889,
141.23,45.9518,9.79163,9.77763,-0.523376,0.771111,1,-0.00143515,4.75684,
145.514,45.9518,8.82863,8.82819,-0.088501,0.748074,1,-0.00290879,4.55655,
149.798,45.9518,8.51719,8.51717,0.0213623,0.705868,1,-0.00187031,4.36327,
154.081,45.9518,8.47459,8.46963,-0.289917,0.722264,1,-0.00343539,4.70228,
158.365,45.9518,7.84913,7.83595,-0.454712,0.71093,1,-0.00442194,4.11578,
162.648,45.9518,7.77207,7.70146,-1.04523,0.692942,1,-0.00290667,3.98241,
166.932,45.9518,8.32725,8.2261,-1.29395,0.693462,1,-0.00345993,4.12309,
171.216,45.9518,8.59824,8.52618,-1.11084,0.699073,1,-0.00268237,3.97615,
175.499,45.9518,8.5568,8.51043,-0.889587,0.683437,1,-0.00141999,3.37596,
179.783,45.9518,8.98307,8.90058,-1.2146,0.66739,1,-0.00170998,3.12704,
184.067,45.9518,8.94825,8.85948,-1.25732,0.754024,1,-0.00276548,3.65729,
188.35,45.9518,9.24444,9.2115,-0.779724,0.755638,1,-0.000394544,3.71261,
192.634,45.9518,10.1528,10.1342,-0.614929,0.756431,1,0.00150829,4.72997,
196.918,45.9518,10.729,10.7165,-0.517273,0.784745,1,0.00151287,4.13678,
201.201,45.9518,11.0173,11.0077,-0.45929,0.780036,1,0.000556645,3.44321,
205.485,45.9518,10.3019,10.2722,-0.78125,0.774858,1,-0.00280895,3.85108,
209.769,45.9518,10.5212,10.5083,-0.521851,0.788455,1,-0.00105988,3.92381,
214.052,45.9518,11.1699,11.1677,-0.224304,0.788536,1,0.000698973,4.74784,
218.336,45.9518,10.6814,10.6785,-0.248718,0.764629,1,0.000655139,3.89885,
222.619,45.9518,10.8988,10.8676,-0.823975,0.793429,1,0.000684776,4.20269,
226.903,45.9518,10.3515,10.335,-0.584412,0.809185,1,-0.00078541,4.21842,
231.187,45.9518,9.39608,9.38234,-0.508118,0.822401,1,-0.00130609,4.40584,
235.47,45.9518,9.78242,9.7759,-0.357056,0.827907,1,-0.00131886,4.26822,
239.754,45.9518,10.6479,10.6473,0.112915,0.832476,1,-0.000565847,2.7125,
244.038,45.9518,11.0467,11.0467,-0.00915527,0.830441,1,0,2.72187,
4.15383,41.6681,10.2479,10.1078,1.68915,0.8241,1,-0.000260427,2.30575,
8.43747,41.6681,9.67177,9.46102,2.00806,0.782551,1,-0.000640125,3.51017,
12.7211,41.6681,9.11542,8.82616,2.27814,0.814061,1,-0.00194825,3.68313,
17.0048,41.6681,9.11792,8.92395,1.87073,0.778898,1,-0.00262692,2.71101,
