TITLE = "150.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
209.769,135.908,11.6191,11.5617,-1.15356,0.810014,1,-0.0022327,3.67731,
214.052,135.908,11.1113,11.0203,-1.41907,0.792232,1,-0.00251011,2.95394,
218.336,135.908,12.5044,12.4356,-1.3092,0.728757,1,-0.0016733,3.04027,
222.619,135.908,12.7177,12.6641,-1.16577,0.697261,1,-0.00203395,2.42869,
226.903,135.908,12.6972,12.6672,-0.872803,0.740788,1,-0.00103063,3.3741,
231.187,135.908,12.1973,12.1803,-0.642395,0.757533,1,-0.00122587,3.41332,
235.47,135.908,12.0099,12.0055,-0.325012,0.810884,1,-0.00350015,3.81696,
239.754,135.908,13.049,13.0472,-0.216675,0.808512,1,0.000547844,4.44176,
244.038,135.908,13.6151,13.6119,-0.294495,0.828114,1,0,4.41609,
4.15383,131.625,14.1458,14.1365,-0.511169,0.796701,1,0.00148595,3.70677,
8.43747,131.625,14.0164,14.0098,-0.431824,0.769029,1,0.000447652,3.6204,
12.7211,131.625,15.1364,15.1325,-0.343323,0.779188,1,0.00181591,2.87095,
17.0048,131.625,14.0018,13.9995,-0.248718,0.802273,1,0.000504592,3.2986,
21.2884,131.625,13.5402,13.5288,-0.556946,0.794939,1,-0.000384502,3.38313,
25.572,131.625,13.7725,13.7578,-0.636292,0.813162,1,-0.000330724,3.96248,
29.8557,131.625,12.7469,12.7422,-0.349426,0.793901,1,-0.0019964,4.65956,
34.1393,131.625,13.2616,13.2545,-0.434875,0.787491,1,-0.000806187,4.15039,
38.423,131.625,13.5969,13.5886,-0.476074,0.805166,1,-0.000360925,4.06516,
42.7066,131.625,13.2812,13.2783,-0.27771,0.843091,1,-0.000946798,4.25431,
46.9902,131.625,13.2028,13.2015,-0.183105,0.872773,1,-0.00119414,3.25763,
51.2739,131.625,13.2234,13.2208,-0.260925,0.882159,1,-0.000812179,3.64898,
55.5575,131.625,13.6848,13.6798,-0.367737,0.872778,1,-0.000712649,4.18719,
59.8411,131.625,13.5455,13.5426,-0.283813,0.85325,1,-0.00121882,4.12136,
64.1248,131.625,13.3426,13.3401,-0.254822,0.868467,1,-0.00130305,5.39968,
68.4084,131.625,13.5635,13.5623,-0.180054,0.893884,1,-0.000336405,3.99365,
72.6921,131.625,13.8356,13.8343,-0.186157,0.910157,1,-8.90726e-05,3.80347,
76.9757,131.625,13.7415,13.7381,-0.306702,0.861141,1,-0.00100893,4.13689,
81.2593,131.625,13.3781,13.3746,-0.30365,0.823379,1,-0.00122659,3.5875,
85.543,131.625,12.9513,12.9473,-0.325012,0.818889,1,-0.000165677,4.70982,
89.8266,131.625,12.8505,12.8462,-0.332642,0.794547,1,-0.000205943,3.66607,
94.1103,131.625,14.2362,14.2172,-0.735474,0.876702,1,0.00130921,4.60972,
98.3939,131.625,14.1946,14.1725,-0.791931,0.887156,1,0.00173203,4.6865,
102.678,131.625,13.121,13.0812,-1.02081,0.894117,1,-0.000226098,4.13255,
106.961,131.625,13.2861,13.2624,-0.793457,0.88302,1,-0.000413169,3.98868,
111.245,131.625,13.304,13.2989,-0.370789,0.86427,1,0.00146221,3.25972,
115.528,131.625,13.3118,13.3071,-0.350952,0.867022,1,0.00263468,4.6191,
119.812,131.625,12.9342,12.9338,-0.10376,0.8507,1,0.000483131,4.41861,
124.096,131.625,12.5219,12.5207,-0.169373,0.878768,1,-0.000413247,4.2719,
128.379,131.625,12.4781,12.4749,-0.280762,0.898866,1,0.000982136,4.4294,
132.663,131.625,12.914,12.9139,0.0579834,0.879106,1,0.00152508,4.29765,
136.947,131.625,12.7752,12.7735,0.205994,0.881171,1,0.00118357,5.24086,
141.23,131.625,12.4284,12.4273,0.164795,0.918186,1,0.000523413,4.93522,
145.514,131.625,12.6048,12.6044,0.102234,0.914991,1,4.27548e-05,4.76582,
149.798,131.625,12.5075,12.507,0.117493,0.887992,1,-0.000320379,4.20685,
154.081,131.625,12.79,12.7878,0.236511,0.901468,1,0.000787171,3.87496,
158.365,131.625,12.8197,12.8179,0.216675,0.898746,1,0.00100823,4.44329,
162.648,131.625,12.756,12.7519,0.32196,0.868698,1,0.000156748,5.08124,
166.932,131.625,12.7142,12.7096,0.341797,0.899266,1,0.000199583,5.28083,
171.216,131.625,12.4857,12.4834,0.242615,0.889797,1,0.00128943,3.45928,
175.499,131.625,12.5046,12.501,0.302124,0.901723,1,0.000904819,3.90133,
179.783,131.625,12.486,12.48,0.389099,0.910556,1,0.000517174,4.25103,
184.067,131.625,11.928,11.9259,0.221252,0.826287,1,-0.00137682,3.68499,
188.35,131.625,13.5697,13.5688,-0.158691,0.892919,1,0.00260403,2.71504,
192.634,131.625,13.5473,13.5446,-0.273132,0.917141,1,0.00316795,3.76938,
196.918,131.625,11.9312,11.9312,0.0137329,0.866003,1,-0.00145093,4.11305,
201.201,131.625,12.6411,12.6411,0.00610352,0.86402,1,0.0006358,4.60202,
205.485,131.625,13.8687,13.8636,-0.376892,0.879062,1,0.00323744,3.66738,
209.769,131.625,12.5258,12.5168,-0.474548,0.826502,1,-0.00198959,2.61384,
214.052,131.625,12.1097,12.099,-0.509644,0.792069,1,-0.00173759,2.24276,
218.336,131.625,13.1674,13.1532,-0.611877,0.839131,1,0.00130968,4.23155,
222.619,131.625,13.5462,13.5355,-0.540161,0.817045,1,0.000160455,4.12859,
226.903,131.625,13.1232,13.1084,-0.624084,0.796052,1,-0.00095198,3.20959,
231.187,131.625,12.7132,12.704,-0.485229,0.820415,1,-0.000462206,3.89521,
235.47,131.625,13.5109,13.5089,-0.230408,0.846363,1,0.000677901,4.17627,
239.754,131.625,12.8146,12.8126,-0.22583,0.851883,1,0.000912526,4.14578,
244.038,131.625,12.5212,12.5189,-0.241089,0.855475,1,0,3.38539,
4.15383,127.341,13.5245,13.5002,-0.810242,0.808873,1,-0.0011318,4.36955,
8.43747,127.341,13.8531,13.8175,-0.993347,0.748766,1,-0.000840046,2.85055,
12.7211,127.341,14.369,14.3566,-0.596619,0.752554,1,0.000373854,2.69047,
17.0048,127.341,13.7893,13.7837,-0.392151,0.807946,1,-0.000609694,3.03744,
21.2884,127.341,13.7032,13.6937,-0.511169,0.801778,1,0.00111441,3.18605,
25.572,127.341,13.9116,13.8993,-0.584412,0.790629,1,0.0011077,3.43887,
29.8557,127.341,13.6066,13.5984,-0.473022,0.810311,1,-0.00118351,4.79978,
34.1393,127.341,13.6062,13.6003,-0.39978,0.827024,1,0.000839487,4.61288,
38.423,127.341,13.745,13.7433,-0.215149,0.833003,1,0.00221683,3.85712,
42.7066,127.341,13.6848,13.6837,-0.167847,0.83284,1,0.0014292,4.57212,
46.9902,127.341,13.7134,13.7129,-0.115967,0.834147,1,0.000747404,4.09785,
51.2739,127.341,13.5704,13.5689,-0.201416,0.884884,1,0.0011877,4.33874,
55.5575,127.341,13.9904,13.9851,-0.384521,0.886267,1,0.00104529,4.10113,
59.8411,127.341,14.0728,14.0644,-0.485229,0.854344,1,3.56349e-06,3.89851,
64.1248,127.341,13.9073,13.8986,-0.489807,0.844985,1,2.13823e-05,4.281,
68.4084,127.341,13.7155,13.7062,-0.50354,0.865345,1,0.00162725,4.96078,
72.6921,127.341,13.8823,13.8727,-0.514221,0.860274,1,0.00204857,5.46918,
76.9757,127.341,14.1791,14.1703,-0.500488,0.840764,1,0.000545348,4.75418,
81.2593,127.341,13.9044,13.8995,-0.369263,0.836192,1,2.85556e-05,5.50183,
85.543,127.341,13.0194,13.0177,-0.210571,0.822969,1,-0.000545109,5.16162,
89.8266,127.341,12.9363,12.9348,-0.19989,0.82012,1,7.11224e-06,3.48286,
94.1103,127.341,13.6626,13.6567,-0.402832,0.876382,1,0.000810804,3.95628,
98.3939,127.341,13.4402,13.4319,-0.469971,0.883144,1,0.00117976,5.47017,
102.678,127.341,13.1786,13.1784,-0.0793457,0.901046,1,0.000569591,4.4847,
106.961,127.341,13.4393,13.4391,-0.0762939,0.870428,1,0.000224815,3.9113,
111.245,127.341,12.6784,12.6726,-0.384521,0.845089,1,0.000467174,4.17661,
115.528,127.341,12.185,12.1797,-0.358582,0.856218,1,-0.000172542,4.59684,
119.812,127.341,12.7292,12.7273,-0.215149,0.836371,1,0.000172774,5.15734,
124.096,127.341,12.7034,12.6977,-0.38147,0.865345,1,0.000588632,4.83752,
128.379,127.341,12.0561,12.0549,-0.167847,0.869977,1,-0.000302634,4.69329,
132.663,127.341,12.2611,12.2604,0.1297,0.848526,1,0.000153169,4.41255,
136.947,127.341,12.2669,12.2659,-0.157166,0.856389,1,0.000224446,5.38442,
141.23,127.341,12.2031,12.202,-0.163269,0.918386,1,-0.000441307,5.12301,
145.514,127.341,12.5848,12.5848,0.0167847,0.929649,1,0.000292052,5.17711,
149.798,127.341,12.6444,12.6444,-0.0442505,0.905024,1,0.000748382,3.75175,
154.081,127.341,12.453,12.4518,0.167847,0.927144,1,-0.000242261,4.68397,
158.365,127.341,12.3875,12.3851,0.241089,0.89034,1,-0.000747521,4.35414,
162.648,127.341,12.6846,12.6842,0.102234,0.826618,1,9.26281e-05,4.5966,
166.932,127.341,12.6251,12.6234,0.205994,0.835849,1,0.00075639,4.86163,
171.216,127.341,11.9336,11.9305,0.270081,0.824861,1,0.000206514,4.63907,
175.499,127.341,12.1159,12.1138,0.228882,0.900069,1,0.000797642,4.34275,
179.783,127.341,12.262,12.2595,0.248718,0.908406,1,3.91595e-05,4.57738,
184.067,127.341,12.5228,12.518,0.3479,0.852329,1,-0.00122199,3.83016,
188.35,127.341,12.4548,12.4531,0.20752,0.876062,1,0.000235242,3.21289,
192.634,127.341,12.1927,12.1927,-0.00610352,0.901205,1,0.000274052,3.11062,
196.918,127.341,12.5542,12.5541,0.0274658,0.896005,1,-0.00051673,4.64813,
201.201,127.341,12.3685,12.3667,-0.209045,0.823264,1,-0.000210108,3.92515,
205.485,127.341,12.4852,12.4822,-0.273132,0.864124,1,0.000579425,4.05256,
209.769,127.341,13.3682,13.3678,-0.106812,0.914463,1,0.000891617,3.57248,
214.052,127.341,12.8483,12.8445,-0.312805,0.873156,1,-0.00262326,3.73075,
218.336,127.341,12.5991,12.5914,-0.440979,0.871878,1,-0.00354061,3.90198,
222.619,127.341,13.4679,13.4671,-0.144958,0.917335,1,0.000890426,3.96051,
226.903,127.341,13.5173,13.5162,-0.17395,0.918843,1,0.001088,3.27201,
231.187,127.341,12.9084,12.9025,-0.392151,0.836109,1,0.00128141,3.09907,
235.47,127.341,13.2204,13.2185,-0.22583,0.846729,1,0.003401,4.94969,
239.754,127.341,12.4224,12.422,-0.0930786,0.857941,1,-0.000210245,3.28963,
244.038,127.341,12.2595,12.2589,-0.115967,0.848769,1,0,3.04353,
4.15383,123.057,14.0072,13.9853,-0.782776,0.802705,1,0.00238409,3.20607,
8.43747,123.057,14.1999,14.1778,-0.791931,0.7973,1,0.00142968,3.08625,
12.7211,123.057,14.2015,14.1967,-0.370789,0.79451,1,0.00180462,3.34448,
17.0048,123.057,14.0471,14.0447,-0.259399,0.798973,1,0.0031889,3.53501,
21.2884,123.057,13.2216,13.216,-0.384521,0.827006,1,0.00174236,4.02328,
25.572,123.057,13.4256,13.4251,-0.119019,0.791216,1,0.000896228,3.43955,
29.8557,123.057,14.1069,14.1054,-0.209045,0.812708,1,0.00235976,4.56147,
34.1393,123.057,13.2409,13.2404,-0.105286,0.873578,1,0.00167148,3.28799,
38.423,123.057,12.7938,12.7937,0.0167847,0.886416,1,0.00133848,3.79268,
42.7066,123.057,13.0717,13.0714,-0.088501,0.861819,1,0.00145759,5.50515,
46.9902,123.057,13.3931,13.3929,-0.0671387,0.856225,1,0.00131009,4.52763,
51.2739,123.057,13.0597,13.0597,-0.0320435,0.838529,1,0.000999838,4.57451,
55.5575,123.057,13.5374,13.5371,-0.0839233,0.850538,1,0.00158586,4.46552,
59.8411,123.057,14.0643,14.063,-0.193787,0.850945,1,0.00171585,4.6715,
64.1248,123.057,13.8925,13.8896,-0.283813,0.843334,1,0.00113687,4.89929,
68.4084,123.057,13.0206,13.0091,-0.547791,0.830564,1,0.000452403,4.67847,
72.6921,123.057,13.01,12.994,-0.643921,0.814233,1,0.000669984,4.50127,
76.9757,123.057,13.9399,13.9367,-0.299072,0.851684,1,0.000653723,4.46524,
81.2593,123.057,13.8882,13.8873,-0.160217,0.835461,1,0.000754506,4.73958,
85.543,123.057,13.2542,13.2513,-0.273132,0.864896,1,-0.000593534,4.88938,
89.8266,123.057,12.9356,12.9318,-0.317383,0.877056,1,-0.000836358,4.4329,
94.1103,123.057,13.3133,13.3097,-0.309753,0.866462,1,0.000172917,4.13359,
98.3939,123.057,12.9341,12.9275,-0.413513,0.900323,1,-4.80877e-05,4.58439,
102.678,123.057,12.9355,12.9339,-0.204468,0.847819,1,-0.000471529,3.80241,
106.961,123.057,13.3465,13.3434,-0.288391,0.799991,1,0.000637131,4.43473,
111.245,123.057,12.4876,12.4727,-0.610352,0.872601,1,5.3459e-06,4.82698,
115.528,123.057,12.2613,12.2537,-0.431824,0.887968,1,-0.000343423,5.05225,
119.812,123.057,12.6569,12.653,-0.314331,0.854113,1,0.00128476,4.08091,
124.096,123.057,12.4591,12.4459,-0.57373,0.848782,1,0.000657611,4.29391,
128.379,123.057,12.1863,12.1842,-0.224304,0.830404,1,-0.00114341,4.79823,
132.663,123.057,12.1965,12.1952,-0.18158,0.805148,1,-0.000983198,4.81972,
136.947,123.057,12.1797,12.1708,-0.465393,0.825424,1,0.000331105,5.36944,
141.23,123.057,12.3938,12.3919,-0.219727,0.920482,1,0.000733677,4.82344,
145.514,123.057,12.4608,12.4597,-0.170898,0.918212,1,0.000584371,4.47165,
149.798,123.057,12.3274,12.3252,-0.234985,0.892047,1,1.7801e-05,4.38754,
154.081,123.057,12.5554,12.5553,-0.0488281,0.93107,1,0.00113591,5.16484,
158.365,123.057,12.7066,12.7062,0.106812,0.90764,1,0.00111866,5.33094,
162.648,123.057,12.6444,12.6444,0.0320435,0.865911,1,0.000320848,4.58599,
166.932,123.057,12.2996,12.2995,0.0305176,0.787377,1,-0.000246049,3.83587,
171.216,123.057,11.8428,11.8417,0.161743,0.799129,1,-0.0010118,4.12953,
175.499,123.057,11.7779,11.7727,0.349426,0.885602,1,-0.00141617,5.00711,
179.783,123.057,12.247,12.2421,0.344849,0.883908,1,-0.000874646,5.12991,
184.067,123.057,13.0435,13.0418,0.213623,0.805549,1,0.000310403,3.51195,
188.35,123.057,12.3533,12.3516,0.202942,0.796958,1,-0.00121903,4.91737,
192.634,123.057,12.0767,12.0764,0.0778198,0.853493,1,-0.00118069,4.12653,
196.918,123.057,12.7746,12.7746,-0.0183105,0.889363,1,0.000242403,4.04228,
201.201,123.057,12.4589,12.458,-0.146484,0.833474,1,-0.000545288,3.40832,
205.485,123.057,12.2326,12.2323,-0.0839233,0.882922,1,-0.000195572,3.85713,
209.769,123.057,12.9876,12.9875,0.0366211,0.919171,1,0.000536649,3.11809,
214.052,123.057,13.968,13.9679,-0.0610352,0.842251,1,-0.00169499,3.56451,
218.336,123.057,14.1118,14.1112,-0.128174,0.841522,1,-0.00274583,3.25349,
222.619,123.057,13.0857,13.0854,-0.0946045,0.934743,1,-0.000327741,4.83873,
226.903,123.057,13.0508,13.0503,-0.112915,0.921268,1,0.000877708,3.28876,
231.187,123.057,12.3577,12.3536,-0.317383,0.837844,1,-0.000538619,4.02111,
235.47,123.057,11.7662,11.7644,-0.20752,0.837129,1,0.00108099,3.7006,
239.754,123.057,12.5142,12.5123,-0.216675,0.830292,1,0.0010612,3.41647,
244.038,123.057,12.6418,12.6355,-0.39978,0.811593,1,0,2.82875,
4.15383,118.774,13.0284,12.9636,-1.297,0.868669,1,0.000875272,2.68176,
8.43747,118.774,13.586,13.5654,-0.747681,0.853433,1,0.0020843,3.20393,
12.7211,118.774,13.4296,13.424,-0.390625,0.809063,1,0.00410686,3.24313,
17.0048,118.774,12.6819,12.6814,-0.105286,0.79863,1,0.00219044,3.56519,
21.2884,118.774,12.4696,12.4693,-0.0869751,0.842762,1,0.000932919,4.04099,
25.572,118.774,13.0409,13.0405,0.108337,0.820592,1,0.0012537,4.01072,
29.8557,118.774,13.0984,13.0966,0.215149,0.843118,1,0.00155649,3.72713,
34.1393,118.774,12.5253,12.5253,-0.00610352,0.88253,1,0.00114247,3.14073,
38.423,118.774,12.2201,12.2201,0.00915527,0.867059,1,7.12045e-06,4.18322,
42.7066,118.774,12.4469,12.4465,-0.0961304,0.890086,1,-0.000250013,3.42737,
46.9902,118.774,12.8328,12.8324,0.10376,0.841664,1,-0.000608516,3.86279,
51.2739,118.774,12.6327,12.6308,0.219727,0.775137,1,-8.63356e-05,3.88815,
55.5575,118.774,12.8573,12.8572,0.0427246,0.8327,1,0.00156738,3.96263,
59.8411,118.774,13.3287,13.328,-0.128174,0.870427,1,0.000948245,4.91182,
64.1248,118.774,13.4054,13.403,-0.253296,0.873788,1,0.000281794,5.45674,
68.4084,118.774,12.8224,12.815,-0.434875,0.83212,1,-0.00114907,5.21668,
72.6921,118.774,12.7332,12.707,-0.816345,0.810514,1,-0.00209699,5.34171,
76.9757,118.774,13.661,13.6564,-0.350952,0.853189,1,0.000650225,5.11628,
81.2593,118.774,13.5642,13.5641,-0.0305176,0.825072,1,0.00237803,4.01931,
85.543,118.774,13.5125,13.5052,-0.444031,0.870533,1,0.00170176,4.60911,
89.8266,118.774,13.3043,13.2903,-0.610352,0.839357,1,-4.27508e-05,4.26976,
94.1103,118.774,13.2487,13.2358,-0.584412,0.832835,1,-0.00012654,4.52485,
98.3939,118.774,12.9552,12.9481,-0.428772,0.87276,1,0.000617754,4.06462,
102.678,118.774,13.1523,13.1364,-0.646973,0.824221,1,0.000566462,4.48967,
106.961,118.774,13.0871,13.0709,-0.650024,0.830467,1,0.00133945,4.84168,
111.245,118.774,12.4811,12.4699,-0.527954,0.851836,1,0.00124872,4.8797,
115.528,118.774,12.4114,12.401,-0.509644,0.84092,1,0.00114423,4.29802,
119.812,118.774,12.1092,12.103,-0.389099,0.857624,1,0.000281367,4.2699,
124.096,118.774,12.176,12.164,-0.541687,0.869976,1,-0.000718691,5.01176,
128.379,118.774,12.6865,12.6746,-0.550842,0.845733,1,0.000366947,4.70679,
132.663,118.774,12.6275,12.6153,-0.553894,0.81123,1,0.00207956,5.21752,
136.947,118.774,12.0417,12.0284,-0.567627,0.859217,1,0.00203729,4.44812,
141.23,118.774,12.085,12.0772,-0.434875,0.911514,1,0.00223987,4.98383,
145.514,118.774,12.2172,12.2103,-0.410461,0.893149,1,0.00129272,4.28798,
149.798,118.774,12.3215,12.3162,-0.360107,0.861909,1,-2.62826e-19,4.22051,
154.081,118.774,12.0696,12.068,-0.198364,0.884379,1,0.000295546,4.0412,
158.365,118.774,12.2273,12.2264,-0.146484,0.882005,1,9.25542e-05,4.54324,
162.648,118.774,12.5082,12.5077,0.109863,0.887856,1,-0.00085511,4.60173,
166.932,118.774,12.4057,12.4049,0.134277,0.856133,1,-0.00065919,4.55358,
171.216,118.774,12.2752,12.2752,0.0274658,0.867831,1,-0.000769229,4.72815,
175.499,118.774,12.3791,12.379,0.0473022,0.921479,1,-0.00124605,4.08575,
179.783,118.774,12.6181,12.6181,0.0183105,0.864534,1,-0.00105011,4.88161,
184.067,118.774,12.9083,12.9083,0.0106812,0.78436,1,0.000968973,4.43213,
188.35,118.774,12.874,12.874,-0.0244141,0.785937,1,0.00163612,4.44699,
192.634,118.774,12.583,12.5829,0.038147,0.854957,1,0.000997184,4.11536,
196.918,118.774,12.6714,12.671,0.0961304,0.902889,1,2.84956e-05,3.99498,
201.201,118.774,12.6905,12.6905,0.00305176,0.917064,1,9.26958e-05,3.75977,
205.485,118.774,12.3165,12.3162,0.0808716,0.89403,1,-0.000327378,3.82957,
209.769,118.774,12.7576,12.7562,0.189209,0.857899,1,-3.19146e-05,4.49623,
214.052,118.774,14.6958,14.6941,0.219727,0.822813,1,0.00390935,2.86184,
218.336,118.774,15.2848,15.284,0.15564,0.820636,1,0.00600243,2.41352,
222.619,118.774,13.2263,13.2263,-0.0152588,0.848355,1,-0.000720473,3.8779,
226.903,118.774,12.6766,12.676,-0.119019,0.865015,1,-0.000758891,3.75941,
231.187,118.774,12.5848,12.5838,-0.161743,0.879228,1,0.000468038,3.03574,
235.47,118.774,11.3021,11.3006,-0.183105,0.80348,1,0.000309357,3.2728,
239.754,118.774,12.0672,12.0572,-0.489807,0.801952,1,0.00122235,3.36676,
244.038,118.774,11.8858,11.8654,-0.695801,0.796719,1,0,3.6377,
4.15383,114.49,12.6423,12.5882,-1.16882,0.873501,1,-0.00129791,2.77073,
8.43747,114.49,12.6988,12.6728,-0.813293,0.8693,1,-0.000186112,3.4001,
12.7211,114.49,11.6785,11.6677,-0.502014,0.788703,1,-0.000182081,3.42144,
17.0048,114.49,11.746,11.7436,-0.239563,0.803131,1,0.000547703,3.6898,
21.2884,114.49,12.0694,12.0692,-0.0793457,0.813662,1,0.000978143,3.95437,
25.572,114.49,12.5047,12.5035,-0.177002,0.817705,1,0.000578941,4.81769,
29.8557,114.49,12.4318,12.4308,-0.158691,0.850598,1,0.00111419,4.23877,
34.1393,114.49,12.0378,12.0361,0.202942,0.842981,1,0.00139932,4.32264,
38.423,114.49,12.2186,12.2171,0.192261,0.826387,1,0.000942327,4.09703,
42.7066,114.49,12.554,12.5538,0.0701904,0.870443,1,0.000929431,2.81239,
46.9902,114.49,13.0976,13.0928,0.35553,0.875131,1,-0.000406484,2.8552,
51.2739,114.49,12.6781,12.6679,0.508118,0.831995,1,-0.000824667,2.47971,
55.5575,114.49,12.1857,12.185,0.123596,0.832381,1,-0.000743202,3.85961,
59.8411,114.49,12.9253,12.922,-0.289917,0.87077,1,-0.000627293,4.05085,
64.1248,114.49,13.3027,13.2831,-0.721741,0.900909,1,-0.000270705,3.60502,
68.4084,114.49,13.3258,13.3074,-0.698853,0.89684,1,0.000135265,3.47387,
72.6921,114.49,13.6259,13.607,-0.717163,0.876564,1,0.00124206,4.49317,
76.9757,114.49,13.3919,13.3781,-0.608826,0.845827,1,0.00128664,5.20684,
81.2593,114.49,12.5481,12.5459,-0.236511,0.812691,1,0.000512667,4.79233,
85.543,114.49,12.7951,12.7771,-0.679016,0.858861,1,0.00090899,4.426,
89.8266,114.49,13.3484,13.309,-1.02386,0.817586,1,0.00138572,3.79955,
94.1103,114.49,13.3094,13.2894,-0.72937,0.885865,1,0.000931029,3.13409,
98.3939,114.49,12.6965,12.6832,-0.579834,0.905801,1,0.000259906,3.75532,
102.678,114.49,12.914,12.8935,-0.726318,0.862292,1,-0.000288798,3.76523,
106.961,114.49,12.5532,12.4976,-1.1795,0.885552,1,0.000210441,4.00954,
111.245,114.49,11.9892,11.9358,-1.13068,0.875018,1,0.000222645,4.34193,
115.528,114.49,11.9317,11.9113,-0.697327,0.855221,1,0.000138899,4.42194,
119.812,114.49,12.0015,11.983,-0.665283,0.867105,1,-0.000170786,4.67906,
124.096,114.49,12.4781,12.4722,-0.384521,0.873346,1,5.16453e-05,4.94589,
128.379,114.49,12.5217,12.5162,-0.37384,0.857568,1,0.000895742,4.66552,
132.663,114.49,11.7431,11.7261,-0.631714,0.847579,1,-3.56686e-06,4.27286,
136.947,114.49,11.1586,11.155,-0.283813,0.888993,1,-0.000288557,4.5614,
