TITLE = "150.csv"
X(mm),Y(mm),Velocity |V|(mm/s),Velocity U(mm/s),Velocity V(mm/s),Correlation Value,Flag,Rotation Tensor(rad),Peak Ratio,
I=57, J=31, K=1,
51.2739,127.341,13.4675,9.23363,-9.80377,0.737934,1,0.000378307,4.46191,
55.5575,127.341,14.1512,10.4313,-9.56268,0.7821,1,0.000776725,2.44351,
59.8411,127.341,13.2569,10.3291,-8.30994,0.733372,1,0.00169556,2.2236,
64.1248,127.341,10.1722,8.97971,-4.77905,0.64477,1,0.000642687,2.87477,
68.4084,127.341,8.37758,7.97525,-2.565,0.656123,1,0.0103452,3.44797,
72.6921,127.341,7.34679,6.37514,-3.65143,0.608075,1,0.00618205,3.74179,
76.9757,127.341,3.65172,3.16036,-1.82953,0.649834,1,-0.000116246,3.71309,
81.2593,127.341,1.40226,1.4013,-0.0518799,0.706206,1,0.000445819,4.30888,
85.543,127.341,0.956363,0.868092,0.401306,0.756797,1,0.000551921,4.42665,
89.8266,127.341,1.09676,1.02828,0.38147,0.826241,1,0.000936124,4.62572,
94.1103,127.341,0.589963,0.538454,0.241089,0.856244,1,0.000385055,5.78231,
98.3939,127.341,0.167801,0.152415,0.0701904,0.856788,1,-0.000133531,5.39846,
102.678,127.341,0.374972,0.307108,-0.215149,0.814213,1,-2.67449e-05,3.94592,
106.961,127.341,0.59062,-0.157788,-0.569153,0.806541,1,0.000261566,4.95032,
111.245,127.341,1.00371,0.250361,-0.971985,0.777352,1,0.000596436,5.26142,
115.528,127.341,2.25025,1.68558,-1.49078,0.694503,1,0.000345535,4.53071,
119.812,127.341,2.18326,1.67211,-1.40381,0.71743,1,0.0008429,4.59999,
124.096,127.341,2.02469,1.43814,-1.42517,0.747941,1,0.000149699,4.5774,
128.379,127.341,1.40529,1.17916,-0.764465,0.788819,1,-0.00526162,5.01862,
132.663,127.341,0.89501,0.854722,0.265503,0.829049,1,-0.00520995,5.61051,
136.947,127.341,1.37441,0.673983,1.19781,0.828138,1,-0.00357948,5.42356,
141.23,127.341,1.57016,0.724293,1.39313,0.812705,1,-0.00205394,4.45634,
145.514,127.341,1.46319,0.273634,1.43738,0.800988,1,-0.0017079,4.18648,
149.798,127.341,1.99327,-0.141843,1.98822,0.816399,1,-0.00211511,5.21394,
154.081,127.341,2.26752,0.0172321,2.26746,0.818231,1,-0.00133576,4.30793,
158.365,127.341,2.54531,0.02669,2.54517,0.748018,1,-0.00139255,4.38582,
162.648,127.341,2.63546,0.0971534,2.63367,0.745568,1,-0.0012113,4.20334,
166.932,127.341,2.74372,0.032533,2.74353,0.723017,1,0.000135266,3.75222,
171.216,127.341,3.75915,0.33152,3.74451,0.695306,1,0.00143161,4.02098,
175.499,127.341,4.33579,0.437487,4.31366,0.738108,1,0.000538819,4.39045,
179.783,127.341,4.35366,-0.309435,4.34265,0.764255,1,-0.000933588,4.69433,
184.067,127.341,4.4407,-0.454076,4.41742,0.719843,1,-0.00139027,4.05837,
188.35,127.341,4.24795,0.320478,4.23584,0.682314,1,0.000721574,4.1111,
192.634,127.341,4.23561,1.23115,4.05273,0.694904,1,0.00255107,3.65932,
196.918,127.341,3.51079,1.72757,3.05634,0.718693,1,-0.000664668,3.78067,
201.201,127.341,3.73283,2.65894,2.61993,0.767037,1,-0.00154495,4.03872,
205.485,127.341,4.3855,3.9258,1.95465,0.772207,1,-6.37842e-05,3.58173,
209.769,127.341,6.22402,6.16781,0.834656,0.731381,1,0.000949018,3.35839,
214.052,127.341,7.15324,7.09923,0.87738,0.757256,1,0.00392354,3.19348,
218.336,127.341,4.62858,4.58315,0.646973,0.792078,1,0.00339371,3.31176,
222.619,127.341,3.85822,3.80691,0.627136,0.803616,1,0.00327632,3.20758,
226.903,127.341,3.6066,3.44716,1.06049,0.740505,1,0.00405783,3.36742,
231.187,127.341,2.82692,2.63082,1.03455,0.813683,1,0.00193939,3.6055,
235.47,127.341,2.89407,2.27662,1.7868,0.802011,1,0.000217168,3.94987,
239.754,127.341,3.51112,2.5145,2.45056,0.777636,1,0.000683112,3.27545,
244.038,127.341,4.5237,3.02384,3.36456,0.717878,1,0,3.00767,
4.15383,123.057,2.99325,2.64929,1.39313,0.786743,1,0.00188553,4.90937,
8.43747,123.057,2.86636,2.48256,1.4328,0.805057,1,0.00207192,4.33461,
12.7211,123.057,3.44666,3.37972,0.675964,0.781663,1,-0.00171445,4.3422,
17.0048,123.057,3.27938,3.27801,0.0946045,0.778621,1,-0.00378697,4.75972,
21.2884,123.057,2.53309,2.52039,-0.253296,0.808933,1,-0.00462327,4.59027,
25.572,123.057,3.52159,3.41597,-0.856018,0.768246,1,-0.00300607,4.48238,
29.8557,123.057,5.92355,5.3683,-2.50397,0.666275,1,0.000325898,4.9463,
34.1393,123.057,8.14647,5.99905,-5.51147,0.62804,1,0.00022985,3.65963,
38.423,123.057,8.12723,2.50475,-7.73163,0.666705,1,0.000204331,3.81305,
42.7066,123.057,10.1455,3.53223,-9.5108,0.737628,1,-0.0020808,3.44616,
46.9902,123.057,11.1237,5.25564,-9.80377,0.726382,1,-0.00156938,3.98702,
51.2739,123.057,12.7585,9.07087,-8.97217,0.714277,1,0.000200778,4.20642,
55.5575,123.057,13.6916,10.0988,-9.2453,0.739694,1,0.00155754,3.01447,
59.8411,123.057,12.674,9.60512,-8.26874,0.696919,1,0.0040497,2.85346,
64.1248,123.057,10.2908,8.70494,-5.48859,0.634315,1,0.0110105,3.4245,
68.4084,123.057,7.65868,3.55996,-6.78101,0.615021,1,-0.00542979,3.50048,
72.6921,123.057,5.44575,3.7467,-3.95203,0.623242,1,0.00236642,3.20167,
76.9757,123.057,3.96367,3.20983,-2.32544,0.631538,1,0.00187887,3.93558,
81.2593,123.057,1.2242,1.21065,-0.18158,0.683184,1,-0.000485103,3.96501,
