nn_distance
3.689565291778879
3.856590381002067
5.539827895383219
7.718461733021684
3.3326781118456617
3.8753286485198526
5.458408530351856
4.329650268530965
3.2909577354566664
3.261603268494118
4.6119551532232155
4.408479516523042
7.723983346372014
7.854439238410109
3.912223257634865
4.444011393621127
5.300498524184377
7.242861994722643
3.813087517946045
4.661007968656037
6.402778714425956
4.603185885076281
10.769294066648012
4.711786683718397
7.4062892415422645
4.192070921378977
3.8292894514656064
3.889262842111205
5.3879329718811935
4.113802520068292
6.33677937578816
4.999184514921471
3.5867335132226374
6.590121894987184
4.556397404922362
5.547381751416984
4.490826528218525
3.84918696529434
6.251634428590545
5.431700828478042
4.683973017021249
3.310984130476103
4.951792213501931
4.321093104775393
4.90203812868476
6.719573698504454
5.154948129868473
5.651683209023656
3.7046714578219038
7.746156647628256
11.413831546631394
4.521784118503544
4.918178306857058
6.5314683564555605
4.063805558932543
15.87332403407638
3.7373441180404363
2.9511814150424245
5.679547173157374
4.208071406263669
3.945740445773078
4.080102578212336
3.505569527539921
4.747198291916616
6.362903112480724
6.543596958528961
4.657591112171111
7.723347404601205
5.560745115124425
4.457747584887377
4.466038330643851
4.790176506607975
8.949152472312166
8.496448652037211
6.257161205599763
4.927431702898339
4.864493066753374
7.509667388940313
4.272456390108502
3.5519049690047018
8.188192884356937
5.536718883238464
4.46281211283664
4.770615378593807
13.400784624610584
5.401795269547086
3.582929375836472
7.423944425243001
7.302272340812803
2.880754065306706
