case_id,shape_true,Re,dy_true,eps_true,iou_obstacle,dice_obstacle,miou3,miou3_fluid,miou3_wall,miou3_obstacle,mse_case,shape_pred,shape_correct,shape_confidence,dy_pred,dy_abs_err,eps_pred,eps_abs_err,eps_sign_correct,dy_std,eps_std
circle_Re100_p22,circle,100,-0.0018842765955737,0.0529176540435819,0.9629629629272977,0.9811320754531863,0.9804833256278708,0.9985673352434229,0.9799196787128918,0.9629629629272977,0.00027160644531249996,circle,1,0.9141666666666667,-0.004149367324860874,0.0022650907292871736,0.021779129433652355,0.03113852460992955,1,0.0038831592471001474,0.021045555950757622
circle_Re300_p19,circle,300,-0.0061732604902721,0.0599132699186379,0.9642857142512755,0.9818181818003306,0.9794340562987118,0.9983079526225435,0.9757085020223164,0.9642857142512755,0.00030151367187499997,circle,1,0.9716666666666667,-0.007801016201548653,0.001627755711276553,0.03216184845778877,0.027751421460849128,1,0.0026374700905540493,0.021853967292222092
circle_Re100_p28,circle,100,-0.0436234691496832,0.0063885209542678,0.9642857142512755,0.9818181818003306,0.9824953109630289,0.9988252186397338,0.9843749999980774,0.9642857142512755,0.00024169921875,circle,1,0.8,-0.04280449848922195,0.0008189706604612504,0.014625597276173342,0.008237076321905542,1,0.002270123758277261,0.02454049700541304
circle_Re300_p16,circle,300,-0.0432146138017799,0.0253518578496021,0.9642857142512755,0.9818181818003306,0.9866207909612926,0.9996089166991265,0.9959677419334759,0.9642857142512755,0.0001519775390625,circle,1,0.9025,-0.04268413057401142,0.000530483227768476,0.03158014362334981,0.006228285773747708,1,0.0037699761140099776,0.03276725753921349
circle_Re100_p11,circle,100,-0.0402675000173806,0.0580027514083559,0.9655172413460167,0.9824561403336411,0.9812806782324932,0.9985677083332033,0.9797570850182596,0.9655172413460167,0.00027160644531249996,circle,1,0.85,-0.04158669889261438,0.001319198875233775,0.034067068028867185,0.023935683379488717,1,0.0018157912106350393,0.01361977977555629
airfoil_Re100_p10,airfoil,100,-0.0234923102268954,0.0560195349326322,0.9999999996666666,0.9999999998333333,0.9819478137810833,0.9966246916784374,0.949218749998146,0.9999999996666666,0.00038879394531249995,airfoil,1,0.995,-0.02562380676435302,0.00213149653745762,-0.002392377342763724,0.058411912275395925,0,0.0059642502949053345,0.03425641737401694
airfoil_Re200_p25,airfoil,200,-0.0226227058577579,0.0211965479408943,0.9999999996666666,0.9999999998333333,0.9902786467373433,0.9981796905472632,0.9726562499981003,0.9999999996666666,0.00020935058593749998,airfoil,1,0.9525,-0.02299992568033876,0.00037721982258085915,-0.0027437300328737716,0.023940277973768073,0,0.004035821095215277,0.02801031958608034
airfoil_Re100_p14,airfoil,100,-0.0433942393395305,-0.0356279358118737,0.9999999996666666,0.9999999998333333,0.993180106461219,0.9986974078414746,0.9808429118755156,0.9999999996666666,0.00014953613281249998,airfoil,1,0.9758333333333333,-0.04057903124404492,0.0028152080954855843,-0.010404937135176488,0.025222998676697212,1,0.003180111660512876,0.020805751523416436
airfoil_Re300_p13,airfoil,300,-0.0201641391885186,0.0114582508404213,0.9999999996666666,0.9999999998333333,0.9986110996950295,0.9997395494203672,0.9960937499980546,0.9999999996666666,2.9907226562499996e-05,airfoil,1,0.96,-0.02029765355165696,0.00013351436313835743,0.0039053849728369035,0.0075528658675843964,1,0.003656892081444777,0.0274363101364905
airfoil_Re300_p11,airfoil,300,-0.0414172913923119,-0.0205598345806869,0.9999999996666666,0.9999999998333333,0.9999999998881943,0.9999999999998697,0.9999999999980469,0.9999999996666666,0.0,airfoil,1,0.9283333333333333,-0.0398982286539224,0.001519062738389497,-0.001956702423191541,0.01860313215749536,1,0.003480295564899428,0.027004176800610884
airfoil_Re300_p14,airfoil,300,0.0198035372062973,0.0574322084595159,0.99999999975,0.999999999875,0.980559341383644,0.9963655244027781,0.9453124999981537,0.99999999975,0.00041870117187499997,airfoil,1,0.955,0.015355487357763525,0.004448049848533777,0.006373252216710053,0.05105895624280585,1,0.0041091239628499405,0.03510236884834552
